Team,Year,attend,n345,avgstar,pf,pa,confcham,natchamp,yrsrank,wksrank,finpoll,numbowls,expec
North Carolina St.,2013,2.096016336,2.291467592,5.231958817,2.367571568,4.677755123,0,0,0,0,0,0.760283196,0.164335149
North Texas,2013,0.828899612,0,3.697497397,3.577279668,2.984976335,0,0,0,0,2.108934807,0,-0.925093462
Northern Illinois,2013,0.814670759,0.241207115,3.845397293,4.795628541,4.535613392,2.065061619,0,0.329950497,2.48948093,2.108934807,0.108611885,-0.720573959
Northwestern (IL),2013,1.549289445,1.929656919,5.342883739,2.713202454,4.19964203,0,0,1.40228961,1.161757767,0,0.21722377,-0.038929477
Notre Dame (IN),2013,3.184543229,2.894485379,7.247094899,3.058833339,3.760294864,0,0,3.175773529,2.48948093,2.108934807,2.389461472,1.716404149
Ohio,2013,0.814789005,0.120603557,3.789934832,3.076114884,4.613145245,0,0,0,0,0,0,-0.941924781
Ohio St.,2013,4.13594498,2.894485379,7.080707516,5.504171857,4.096266226,5.752671653,0,3.217017342,2.48948093,2.108934807,3.149744668,2.205846479
Oklahoma,2013,3.339326338,2.532674706,5.860533375,3.689609706,3.708606962,0,0,2.845823033,2.48948093,2.108934807,3.692804094,1.613183562
Oklahoma St.,2013,2.330457367,2.412071149,5.546246096,4.38951225,3.631075109,0,0,0.98985149,2.48948093,2.108934807,0.868895081,0.584553047
Oregon,2013,2.272674826,1.809053362,6.026920758,5.106696338,3.437245477,1.917557218,0,1.690996295,2.48948093,2.108934807,1.194730736,0.762308936
Oregon St.,2013,1.693430476,2.653278264,5.3983462,3.90562901,5.272165995,0,0,0.98985149,1.327723163,0,0.43444754,0.065568393
Penn St.,2013,3.806986533,1.447242689,5.546246096,2.972425618,4.0575003,0,0,2.474628724,0.331930791,0,2.280849587,1.30345416
Pittsburgh (PA),2013,1.960546628,2.170864034,5.194983843,2.955144074,4.561457343,0,0,0,0,0,1.303342621,0.19485086
Purdue (IN),2013,1.929487527,1.929656919,5.065571434,1.546698214,5.892420817,0,0,0,0,0,0.43444754,-0.042157091
Rice (TX),2013,0.740412706,0.48241423,4.104222111,3.58592044,4.419315613,1.180035211,0,0.701144805,0.165965395,0,0.651671311,-0.749328297
Rutgers (NJ),2013,1.834733619,2.050260477,5.21347133,2.98106639,5.00080451,0,0,0.577413369,1.161757767,0,0,-0.010953319
San Diego St. (CA),2013,1.309527375,0.96482846,4.344559442,3.34397882,5.323853897,0,0,0,0,0,0.108611885,-0.564283833
San Jose St. (CA),2013,0.644909912,0,3.697497397,3.361260365,5.440151676,0,0,0.371194309,0.165965395,0,0,-1.048905552
South Alabama,2013,0.627724927,0.48241423,4.011784676,3.050192567,3.902436594,0,0,0,0,0,0,-0.941469094
South Carolina,2013,3.247843884,2.532674706,6.248770602,3.82786206,3.411401526,0,0,1.443533422,2.48948093,2.108934807,0.21722377,1.073152224
South Florida,2013,1.367782897,2.170864034,5.231958817,1.425727404,4.432237589,0,0,0,0,0,0,-0.279502581
Southern California,2013,2.882268806,1.447242689,8.171469248,3.594561212,3.837826717,0,0,3.175773529,1.493688558,2.108934807,4.018639749,2.07084468
Southern Methodist (TX),2013,0.7380478,0.844224902,4.289096981,2.773687859,5.168790191,0,0,0,0,0,0.543059426,-0.745509684
Southern Mississippi,2013,0.896772419,0.844224902,4.23363452,1.77135829,6.499753665,0,0,0,0,0,0,-0.82103184
Stanford (CA),2013,1.999370504,1.447242689,6.156333167,3.90562901,3.437245477,2.21256602,0,1.814727731,2.48948093,2.108934807,1.846402047,0.798596104
Syracuse (NY),2013,1.508691889,1.326639132,4.769771643,2.549027783,4.264251907,0,0,0,0,0,1.086118851,-0.155583546
Temple (PA),2013,0.885775605,0.844224902,4.307584468,2.583590871,4.626067221,0,0,0,0,0,0.108611885,-0.741487048
Tennessee,2013,3.767453184,2.412071149,5.897508349,2.471260834,4.496847466,0,0,2.722091597,0.331930791,0,2.932520898,1.494910412
Texas,2013,3.901149213,1.809053362,6.655495315,3.292134187,4.34178376,0,0,2.887066845,1.991584744,2.108934807,3.366968438,1.977135332
Texas-El Paso,2013,1.118403541,0.120603557,3.808422319,2.25524153,6.099172425,0,0,0,0,0,0,-0.840107208
Texas A&M,2013,3.43404083,3.618106724,6.37818301,4.968443984,5.414307725,0,0,2.103434416,2.48948093,2.108934807,1.846402047,1.43561201
Texas Christian,2013,1.718419651,2.291467592,5.453808661,2.600872416,3.91535857,0,0,1.361045798,0.497896186,0,1.303342621,0.217667862
Texas St.,2013,0.711915586,0.96482846,4.363046929,2.479901606,4.238407956,0,0,0,0,0,0,-0.810667525
Texas Tech,2013,2.28343515,1.567846247,4.825234104,4.017959048,5.130024264,0,0,1.361045798,1.991584744,2.108934807,0.543059426,0.224634855
Toledo (OH),2013,0.727878703,0.96482846,4.344559442,3.42174577,4.432237589,0,0,0.536169557,0.165965395,0,0,-0.801387799
Troy (AL),2013,0.745181933,0.361810672,3.937834728,3.534075807,5.569371431,0,0,0,0,0,0,-0.950967473
Tulane (LA),2013,0.778330035,0.844224902,4.252122007,2.782328631,3.592309183,0,0,0,0,0,0.325835655,-0.741230184
Tulsa (OK),2013,0.78408464,0.723621345,4.307584468,2.186115353,5.259244019,0,0,0,0,0,0.325835655,-0.761167694
UCLA,2013,2.770290499,2.773881821,6.784907724,4.14757063,3.889514619,0,0,2.763335409,2.48948093,2.108934807,1.737790162,1.283966004
Utah,2013,1.781326155,2.532674706,5.472296148,3.024270251,4.34178376,0,0,0.701144805,0.829826977,0,0.21722377,0.070906289
Utah St.,2013,0.916913536,0.361810672,3.937834728,3.845143605,3.088352139,1.917557218,0,0.247462872,0.497896186,2.108934807,0,-0.782755633
Vanderbilt (TN),2013,1.406133792,3.015088936,5.823558401,3.378541909,4.135032153,0,0,0.701144805,0.497896186,2.108934807,0.108611885,-0.027601254
Virginia,2013,1.824091542,2.170864034,5.546246096,2.047862998,5.155868215,0,0,1.113582926,0.165965395,0,0.543059426,0.101127178
Virginia Tech,2013,2.522527163,2.291467592,6.026920758,2.531746239,3.243415845,0,0,1.19607055,1.991584744,0,1.303342621,0.857026621
Wake Forest (NC),2013,1.11994073,1.929656919,4.991621486,1.900969872,3.734450913,0,0,0,0,0,0.108611885,-0.42074639
Washington,2013,2.710537203,2.653278264,6.13784568,4.259900668,3.837826717,0,0,2.227165852,2.323515535,2.108934807,1.629178277,1.03930482
Washington St.,2013,1.172126327,2.050260477,5.21347133,3.482231175,5.465995627,0,0,0,0,0,0.43444754,-0.315537697
West Virginia,2013,2.085453088,2.894485379,5.472296148,2.730483998,5.168790191,0,0,0,0,0,1.086118851,0.276594747
Western Kentucky,2013,0.722636494,0.361810672,3.86388478,3.197085694,3.811982766,0,0,0,0,0,0,-0.941555866
Western Michigan,2013,0.683733788,0.241207115,3.919347241,1.779999062,5.491839578,0,0,0,0,0,0,-0.981033679
Wisconsin,2013,3.110285176,1.688449804,5.546246096,3.914269782,2.739458801,0,0,1.938459167,2.48948093,2.108934807,0.977506966,0.960577067
Wyoming,2013,0.767648542,0.241207115,3.882372267,3.240289555,5.68566921,0,0,0,0,0,0.21722377,-0.921345962
Akron (OH),2014,0.349700691,0.466887193,4.362795571,2.495533345,3.901961049,0,0,0,0,0,0,-1.027346426
Alabama,2014,3.872029441,2.918044958,7.339982249,4.760851437,3.634317512,4.463803029,0,2.949868277,2.431073214,2.108934807,4.127251634,2.338385421
Arizona,2014,1.933841008,2.217714168,5.785853354,4.447758692,5.564168283,0.946867309,0,1.024259818,2.431073214,2.108934807,0.325835655,0.336967421
Arizona St.,2014,2.180538257,2.918044958,6.047995577,4.420132862,5.11340022,0,0,1.761726888,2.431073214,2.108934807,0.977506966,0.635300283
Arkansas,2014,2.536798219,2.334435966,5.542435576,3.821573204,3.521625496,0,0,2.130460422,1.296572381,2.108934807,2.280849587,0.837493644
Arkansas St.,2014,0.948081666,0.350165395,3.988306681,4.392507032,5.578254785,0,0,0,0,0,0,-0.835828764
Auburn (AL),2014,3.334970026,2.567879563,6.796973358,4.24516927,4.888016188,0,0,2.417253171,2.431073214,2.108934807,1.520566392,1.528418922
Ball St. (IN),2014,0.358052322,0,3.744888902,3.057258563,4.592199646,0,0,0,0,0,0,-1.199209356
Baylor (TX),2014,1.781299813,2.334435966,5.542435576,5.773798551,4.676718658,1.217400826,0,1.433963746,2.431073214,2.108934807,0.760283196,0.264662575
Boise St. (ID),2014,1.239549756,1.050496185,4.774733351,5.119987232,5.282438244,2.434801652,0,0.655526284,1.782787023,2.108934807,0.325835655,-0.331107282
Boston College (MA),2014,1.306896694,2.10099237,5.205395574,3.140136054,3.901961049,0,0,1.106200604,0.324143095,0,0.43444754,-0.216412781
Bowling Green (OH),2014,0.580724332,0.233443597,4.100653348,3.867616254,6.60656943,2.434801652,0,0,0,0,0,-1.017730155
Brigham Young (UT),2014,2.179089116,1.283939781,5.018151129,4.438550082,5.04296771,0,0,1.311052567,1.296572381,0,0.21722377,0.198473715
Buffalo (NY),2014,0.778074504,0.350165395,4.100653348,3.269056596,4.888016188,0,0,0,0,0,0,-0.885229977
California,2014,1.818100376,1.634105176,5.261568908,4.226752049,6.719261446,0,0,1.515904531,0.162071548,0,0.868895081,0.077322288
Central Florida,2014,1.441971923,1.167217983,4.961977796,3.361142697,3.507538994,0.811600551,0,0.204851964,0.486214643,0,0.108611885,-0.240033086
Central Michigan,2014,0.621834184,0,3.744888902,3.223013545,4.606286148,0,0,0,0,0,0,-1.059042418
Cincinnati (OH),2014,1.099822021,1.40066158,4.905804462,4.070205677,4.986621702,1.893734618,0,0.532615106,1.782787023,0,0.21722377,-0.380640026
Clemson (SC),2014,3.117636957,2.334435966,6.216515578,3.692652662,3.05677093,0,0,1.966578851,2.431073214,2.108934807,1.737790162,1.316658077
Colorado,2014,1.440675323,1.517383378,4.999426685,3.149344664,6.592482928,0,0,0,0,0,1.086118851,-0.169891832
Colorado St.,2014,1.013445569,0.70033079,4.194275571,4.060997067,4.592199646,0,0,0.491644713,1.620715476,2.108934807,0,-0.648682247
Connecticut,2014,1.047233444,0.350165395,4.138102237,1.712801484,5.04296771,0,0,0,0,0,0.108611885,-0.719483596
Duke (NC),2014,1.040750443,1.867548773,5.411364464,3.876824864,3.986480061,0,0,1.392993353,2.431073214,2.108934807,0.760283196,-0.15350619
East Carolina (NC),2014,1.707927497,0.466887193,4.044480015,4.29121232,4.733064666,0,0,0.45067432,1.458643928,0,0.108611885,-0.314576621
Eastern Michigan,2014,0.572982866,0.350165395,4.081928904,1.675967044,6.916472474,0,0,0,0,0,0,-1.03181146
Florida,2014,3.273305248,2.80132316,6.703351135,3.342725477,3.563885002,0,0,2.417253171,0.810357738,0,1.629178277,1.425163632
Florida Atlantic,2014,0.538546691,0.466887193,4.100653348,2.652079717,5.817725319,0,0,0,0,0,0,-1.027571425
Florida International,2014,0.456326987,0,3.744888902,2.541576396,4.197777591,0,0,0,0,0,0,-1.140601417
Florida St.,2014,3.13514106,3.034766756,6.759524469,4.346463981,5.04296771,2.570068411,0,1.80269728,2.431073214,2.108934807,2.715297128,1.574043836
Fresno St. (CA),2014,1.330006685,0.466887193,4.063204459,3.416394358,6.3952719,3.51693572,0,0,0,0,0,-0.625581149
Georgia,2014,3.536896434,2.334435966,6.778248913,4.945023639,3.789269033,0,0,2.581134742,2.431073214,2.108934807,2.280849587,1.753105303
Georgia Tech,2014,1.850286568,2.217714168,5.523711131,4.880563368,5.071140714,2.570068411,0,1.966578851,1.782787023,2.108934807,1.955013932,0.421937157
Hawaii,2014,1.046852091,0.116721798,3.838511125,2.504741955,4.916189192,0,0,0,0,0,0.108611885,-0.797794721
Houston (TX),2014,1.079648448,0.233443597,3.894684459,3.56373212,3.775182531,0,0,0,0,0,0.543059426,-0.687271296
Idaho,2014,0.491411462,0.233443597,3.913408903,2.532367786,5.775465813,0,0,0,0,0,0,-1.102066653
Illinois,2014,1.584483535,1.40066158,5.074324463,3.103301614,6.226233876,0,0,0,0,0,0.760283196,-0.11232251
Indiana,2014,1.588602147,2.10099237,5.18667113,2.771791649,5.550081781,0,0,0.819407855,0.162071548,0,0.325835655,-0.120931752
Iowa,2014,2.574590301,1.517383378,5.224120019,3.379559917,4.69080516,0,0,1.761726888,1.458643928,0,1.086118851,0.597457974
Iowa St.,2014,1.990548198,1.40066158,4.718560017,2.559993616,6.564309924,0,0,0,0,0,0.108611885,-0.086478265
Kansas,2014,1.299536581,1.634105176,4.961977796,1.970642568,5.620514291,0,0,0,0,0,0.325835655,-0.344157526
Kansas St.,2014,2.024259802,1.634105176,5.242844463,4.28200371,4.240037097,0,0,1.065230211,2.431073214,2.108934807,0.651671311,0.305865131
Kent St. (OH),2014,0.516504489,0,3.744888902,1.657549823,4.493594133,0,0,0,0,0,0,-1.11330084
Kentucky,2014,2.195525429,3.151488554,6.216515578,3.223013545,5.282438244,0,0,0.983289426,0.324143095,0,0.543059426,0.519883399
Louisiana-Lafayette,2014,0.98293733,0.233443597,3.932133348,3.526897679,4.76123767,0,0,0,0,0,0,-0.819245691
Louisiana-Monroe,2014,0.690553993,0,3.744888902,2.219275041,4.437248125,0,0,0,0,0,0,-1.019766354
Louisiana St.,2014,3.879237012,2.567879563,7.002942248,3.305891036,3.211722452,0,0,2.499193957,2.431073214,2.108934807,3.149744668,2.124255636
Louisiana Tech,2014,0.764765285,0.350165395,4.007031126,4.816103098,4.873929686,3.51693572,0,0.245822356,0.324143095,2.108934807,0,-0.900828915
Louisville (KY),2014,2.020103054,2.10099237,5.280293352,3.729487102,3.986480061,0,0,0.696496676,2.431073214,2.108934807,0.325835655,0.272865617
Marshall (WV),2014,1.047233444,1.283939781,4.531315572,5.875093262,4.141431583,2.029001377,0,0.327763142,2.431073214,2.108934807,0,-0.492590862
Maryland,2014,1.791634479,1.517383378,5.729680021,3.407185748,5.521908777,0,0,1.597845317,0.324143095,0,0.760283196,0.200780234
Massachusetts,2014,0.613520689,0.233443597,3.932133348,3.020424122,5.578254785,0,0,0,0,0,0,-1.028916616
Memphis (TN),2014,1.290918004,0.466887193,4.138102237,4.337255371,3.563885002,0.946867309,0,0.245822356,1.296572381,2.108934807,0,-0.515896365
Miami (FL),2014,2.002789629,3.034766756,6.328862245,3.499271849,4.451334627,0,0,2.089490029,0.486214643,0,2.389461472,0.72297222
Miami (OH),2014,0.606580065,0,3.744888902,2.467907515,5.381043757,0,0,0,0,0,0,-1.07954281
Michigan,2014,4.000736074,1.750826975,6.441208912,2.311361142,3.789269033,0,0,2.99083867,0.324143095,0,2.715297128,1.863671547
Michigan St.,2014,2.847982259,2.334435966,6.122893356,5.147613062,3.944220555,0,0,2.171430815,2.431073214,2.108934807,0.868895081,1.014299244
Middle Tennessee St.,2014,0.663859284,0.350165395,3.988306681,3.490063239,5.32469775,0,0,0,0,0,0,-0.983047638
Minnesota,2014,1.825346083,1.517383378,4.999426685,3.397977138,4.423161623,0,0,1.679786102,2.106930119,2.108934807,0.21722377,0.055852383
Mississippi,2014,2.347113243,2.80132316,6.066720022,3.388768528,2.929992412,0,0,1.638815709,2.431073214,2.108934807,1.846402047,0.883474902
Mississippi St.,2014,2.331096417,1.984270571,5.224120019,4.420132862,3.972393559,0,0,1.392993353,2.431073214,2.108934807,0.760283196,0.483393116
Missouri,2014,2.48966299,2.334435966,5.224120019,3.58214934,4.155518085,2.705335169,0,1.720756495,2.431073214,2.108934807,1.086118851,0.609716237
Navy (MD),2014,1.239473486,0.116721798,5.617333354,3.812364593,5.000708204,0,0,0,0,2.108934807,0.543059426,-0.161021601
Nebraska,2014,3.479807891,2.10099237,5.467537798,4.521427573,4.83167018,0,0,2.499193957,2.431073214,2.108934807,3.584192209,1.5348994
Nevada,2014,0.909984503,0.233443597,3.894684459,3.490063239,4.986621702,0,0,0,0,0,0,-0.871691958
Nevada-Las Vegas,2014,0.597732675,0.116721798,3.894684459,2.624453887,7.043250991,0,0,0,0,0,0,-1.070748934
New Mexico,2014,0.836574052,0.466887193,4.100653348,3.057258563,6.071282355,0,0,0,0,0,0,-0.873005156
New Mexico St.,2014,0.467881982,0.116721798,3.819786681,2.707331378,6.60656943,0,0,0,0,0,0,-1.152913867
North Carolina,2014,2.084742386,2.451157765,6.047995577,3.978119576,7.141856505,0,0,1.884638066,0.64828619,0,0.868895081,0.447287511
North Carolina St.,2014,2.074483991,2.80132316,5.542435576,3.609775171,4.944362196,0,0,0,0,0,0.760283196,0.294165296
North Texas,2014,0.734905345,0,3.744888902,3.002006902,5.04296771,0,0,0,0,0,0,-1.005841584
Northern Illinois,2014,0.517229059,0.350165395,3.932133348,4.060997067,5.057054212,2.029001377,0,0.327763142,1.134500833,2.108934807,0.108611885,-0.999829113
Northwestern (IL),2014,1.472518297,1.283939781,5.617333354,2.541576396,4.254123599,0,0,0,0,0,0.21722377,-0.069913337
Notre Dame (IN),2014,3.081141476,2.684601361,6.591004468,3.932076525,5.338784251,0,0,3.15472024,2.106930119,2.108934807,2.389461472,1.434343071
Ohio,2014,0.782345657,0.350165395,3.969582237,2.265318092,4.197777591,0,0,0,0,0,0,-0.906984498
Ohio St.,2014,4.053629734,2.684601361,7.002942248,6.188186007,4.648545654,5.410670338,11.3137085,3.195690633,2.431073214,2.108934807,3.149744668,2.194109834
Oklahoma,2014,3.247678327,2.684601361,6.029271133,4.355672591,4.747151168,0,0,2.826957099,2.431073214,2.108934807,3.692804094,1.577908099
Oklahoma St.,2014,2.074064502,2.451157765,5.486262242,3.305891036,5.719119805,0,0,0.983289426,1.458643928,2.108934807,0.868895081,0.354843638
Oregon,2014,2.189805135,2.10099237,5.898200021,6.271063498,4.986621702,1.893734618,0,1.679786102,2.431073214,2.108934807,1.194730736,0.632095451
Oregon St.,2014,1.608394367,1.984270571,4.961977796,2.83625192,5.338784251,0,0,0.983289426,0.810357738,0,0.43444754,-0.119566721
Penn St.,2014,3.875423482,2.80132316,5.991822244,2.467907515,3.40893348,0,0,2.458223564,0.810357738,0,2.280849587,1.64749754
Pittsburgh (PA),2014,1.575559875,2.217714168,5.617333354,3.812364593,4.817583678,0,0,1.884638066,0.64828619,0,1.303342621,0.158046773
Purdue (IN),2014,1.344993858,1.050496185,4.737284462,2.633662497,5.352870753,0,0,0,0,0,0.43444754,-0.360835214
Rice (TX),2014,0.707867419,0.233443597,3.950857792,3.444020188,5.212005734,0,0,0,0,0,0.651671311,-0.878128766
Rutgers (NJ),2014,1.930866455,1.750826975,4.868355573,3.195387715,5.521908777,0,0,0.573585498,0.64828619,2.108934807,0,-0.043865563
San Diego St. (CA),2014,1.235812497,1.167217983,4.531315572,2.992798292,3.634317512,2.029001377,0,0,0,0,0.108611885,-0.491428126
San Jose St. (CA),2014,0.574622684,0.583608992,4.269173349,2.13639755,4.9725352,0,0,0,0,0,0,-0.94978792
South Alabama,2014,0.66527029,0.116721798,3.85723557,2.698122768,4.83167018,0,0,0,0,0,0,-1.009476121
South Carolina,2014,3.103488761,2.451157765,6.51610669,3.904450695,5.564168283,0,0,1.433963746,1.134500833,0,0.21722377,1.07465603
Southern California,2014,2.794249622,2.217714168,6.890595581,4.29121232,4.606286148,0,0,3.15472024,2.431073214,2.108934807,4.018639749,1.614074081
Southern Methodist (TX),2014,0.820976715,0.350165395,4.044480015,1.224745147,6.986904983,0,0,0,0,0,0.543059426,-0.836204347
Stanford (CA),2014,1.825231677,2.334435966,6.459933357,3.250639376,3.000424922,0,0,1.80269728,2.431073214,2.108934807,1.846402047,0.70976559
Syracuse (NY),2014,1.542458435,1.867548773,5.074324463,1.887765076,4.113258579,0,0,0,0,0,1.086118851,-0.056064941
Temple (PA),2014,0.891221936,1.517383378,4.793457795,2.550785006,2.958165416,0,0,0.409703927,0.162071548,0,0.108611885,-0.585754767
Tennessee,2014,3.804148608,3.618375748,6.834422247,3.462437409,4.437248125,0,0,2.70404592,0.324143095,0,2.932520898,1.883766916
Texas,2014,3.588646034,2.451157765,5.93564891,2.559993616,4.366815615,0,0,2.867927491,0.64828619,0,3.366968438,1.60590292
Texas-El Paso,2014,1.082165377,0.116721798,3.819786681,3.186179105,5.141573224,0,0,0,0,0,0,-0.802562407
Texas-San Antonio,2014,1.051619003,0,3.744888902,1.887765076,4.380902117,0,0,0,0,0,0,-0.826697002
Texas A&M,2014,4.008897028,2.334435966,6.946768914,4.217543439,5.141573224,0,0,2.089490029,2.106930119,2.108934807,1.846402047,1.951671314
Texas Christian,2014,1.705372432,1.517383378,4.887080018,5.562000518,3.47936599,2.434801652,0,1.35202296,2.431073214,2.108934807,1.303342621,0.142853874
Texas St.,2014,0.785510887,0.116721798,3.819786681,3.738695712,4.676718658,0,0,0,0,0,0,-0.953021161
Texas Tech,2014,2.247465707,2.334435966,5.317742241,3.370351307,6.972818481,0,0,1.35202296,0.324143095,0,0.543059426,0.280110014
Toledo (OH),2014,0.745468823,0.350165395,4.007031126,4.383298421,5.578254785,2.434801652,0,0,0,0,0,-0.938656576
Troy (AL),2014,0.639414557,0.233443597,4.156826682,2.412655854,6.113541861,0,0,0,0,0,0,-0.963589129
Tulane (LA),2014,0.953840097,0.583608992,4.156826682,1.768053145,4.803497176,0,0,0,0,0,0.325835655,-0.730450562
Tulsa (OK),2014,0.749244218,0.466887193,4.063204459,2.725748598,6.634742434,0,0,0,0,0,0.325835655,-0.893650041
UCLA,2014,2.923070662,2.10099237,6.759524469,4.005745406,5.141573224,0,0,2.745016313,2.431073214,2.108934807,1.737790162,1.325029723
Utah,2014,1.770888876,1.283939781,4.924528907,3.747904323,4.564026642,0,0,0.696496676,1.944858571,2.108934807,0.21722377,-0.003566764
Utah St.,2014,0.780515163,0.116721798,3.838511125,3.471646019,3.887874547,0,0,0.245822356,0.162071548,2.108934807,0,-0.929914071
Vanderbilt (TN),2014,1.30643907,1.634105176,5.18667113,1.896973687,5.620514291,0,0,0,0,0,0.108611885,-0.310287241
Virginia,2014,1.499479954,1.283939781,5.617333354,2.85466914,4.070999073,0,0,1.106200604,0.64828619,0,0.543059426,0.024822024
Virginia Tech,2014,2.332240476,2.567879563,5.823302243,2.88229497,3.690663519,0,0,1.188141389,0.486214643,0,1.303342621,0.625724648
Wake Forest (NC),2014,1.037661484,1.283939781,4.568764461,1.639132603,4.465421129,0,0,0,0,0,0.108611885,-0.60015505
Washington,2014,2.460031863,1.984270571,5.448813353,3.895242085,4.888016188,0,0,2.212401208,1.296572381,2.108934807,1.629178277,0.660045314
Washington St.,2014,1.174338395,1.634105176,5.130497796,3.517689069,6.522050418,0,0,0,0,0,0.43444754,-0.36517174
West Virginia,2014,2.161737555,1.984270571,5.523711131,4.005745406,5.057054212,0,0,1.597845317,2.431073214,0,1.086118851,0.500911614
Wisconsin,2014,3.03251897,2.10099237,5.39264002,4.456967303,4.099172077,2.029001377,0,1.925608458,2.431073214,2.108934807,0.977506966,0.929663278
Wyoming,2014,0.747413724,0,3.744888902,2.329778363,5.550081781,0,0,0,0,0,0.21722377,-0.977384571
Air Force (CO),2015,1.000907135,0,3.726184717,4.294516233,4.333431292,0.550366876,0,1.033286099,0.348529694,0,0.217753835,-0.790730238
Akron (OH),2015,0.696012346,0.356984845,4.15469596,2.823667121,3.386631178,0,0,0,0,0,0,-0.796704936
Alabama,2015,3.888562292,2.855878758,7.37784574,4.775719955,2.755431102,4.678118448,11.35781669,2.975863966,2.43970786,2.125766548,4.137322873,2.455299278
Appalachian St. (NC),2015,0.825269584,0.356984845,3.987017647,4.330833495,3.010338825,0,0,0.123994332,1.21985393,2.125766548,0,-0.726130749
Arizona,2015,1.976470467,2.379898965,5.216658604,4.412547334,5.644385297,0,0,1.033286099,1.21985393,0,0.326630753,0.145699549
Arizona St.,2015,2.02719653,2.617888861,6.073681089,4.085691976,5.280231407,0,0,1.777252091,1.394118777,0,0.979892259,0.598902062
Arkansas,2015,2.589221307,2.617888861,6.073681089,4.24004034,4.321292829,0,0,2.149235086,1.742648471,2.125766548,2.286415272,1.091673183
Arkansas St.,2015,0.884802522,0.713969689,4.173326883,4.721244061,4.770415961,1.651100629,0,0.165325776,0.697059388,0,0,-0.708662504
Army (NY),2015,1.191850957,0.237989896,3.800708411,2.406018608,4.054246643,0,0,0,0,0,0.108876918,-0.72401304
Auburn (AL),2015,3.363187959,3.093868654,6.893441727,3.241315635,4.102800495,0,0,2.438555194,0.697059388,0,1.524276848,1.485444012
Ball St. (IN),2015,0.306663855,0.356984845,3.9497558,2.514970394,5.219539092,0,0,0,0,0,0,-1.060769239
Baylor (TX),2015,1.775219908,1.665929275,5.496122458,5.674572189,4.466954386,0,0,1.446600539,2.43970786,2.125766548,0.762138424,0.340244509
Boise St. (ID),2015,1.292649297,1.546934327,5.030349368,4.612292275,3.19241577,0,0,0.661303103,1.916913318,2.125766548,0.326630753,-0.087452175
Boston College (MA),2015,1.161622992,2.260904017,5.14213491,1.870338994,2.22133873,0,0,1.115948987,0.348529694,0,0.435507671,-0.147977626
Bowling Green (OH),2015,0.754083881,0.237989896,3.893863029,5.365875462,4.916077517,2.614242662,0,0.371982996,1.045589083,0,0,-0.839846878
Brigham Young (UT),2015,2.251021917,0.951959586,4.378267043,3.97674019,3.605123512,0,0,1.322606207,2.43970786,2.125766548,0.217753835,0.057500712
Buffalo (NY),2015,0.709818758,0.118994948,3.819339335,2.905380961,4.017831254,0,0,0,0,0,0,-0.922658162
California,2015,1.87674895,2.379898965,5.756955388,4.476102543,4.843246739,0,0,1.529263427,1.742648471,0,0.871015342,0.441017303
Central Florida,2015,1.156238877,1.546934327,5.253920451,1.516245689,5.486585278,0,0,0,0,0,0.108876918,-0.264333067
Central Michigan,2015,0.60271331,0.118994948,3.819339335,3.050650009,3.471600419,0,0,0,0,0,0,-0.951590243
Cincinnati (OH),2015,1.426636866,1.546934327,4.694992743,3.994898821,4.916077517,0,0,0.537308772,0.174264847,0,0.217753835,-0.311861998
Clemson (SC),2015,3.231930907,2.617888861,6.725763414,5.238765045,3.945000476,2.8894261,0,1.98390931,2.43970786,2.125766548,1.742030683,1.519216282
Colorado,2015,1.514820992,1.665929275,5.179396757,2.905380961,4.333431292,0,0,0,0,0,1.088769177,0.049795097
Colorado St.,2015,0.958257246,0.356984845,4.229219654,3.495536469,4.297015903,0,0,0,0,0,0,-0.690117766
Connecticut,2015,1.085437753,0.951959586,4.080172265,2.024687357,3.07103114,0,0,0,0,0,0.108876918,-0.645303449
Duke (NC),2015,1.016328781,1.665929275,5.365705993,3.722519356,4.005692791,0,0,1.405269095,1.394118777,2.125766548,0.762138424,-0.048596544
East Carolina (NC),2015,1.664230206,0.594974741,4.434159813,2.9870948,3.787200457,0,0,0,0,0,0.108876918,-0.314407721
Eastern Michigan,2015,0.18832868,0.118994948,3.800708411,2.769191228,6.129923817,0,0,0,0,0,0,-1.179347631
Florida,2015,3.463717094,2.141909068,6.12957386,2.950777538,3.107446529,1.926284067,0,2.438555194,2.43970786,2.125766548,1.633153766,1.40096462
Florida Atlantic,2015,0.677514063,1.070954534,4.341005195,2.451415186,4.187769736,0,0,0,0,0,0,-0.757311768
Florida International,2015,0.591522041,0.356984845,3.968386724,2.778270544,4.345569755,0,0,0,0,0,0,-0.924019665
Florida St.,2015,2.815854126,2.379898965,7.452369434,3.740677987,2.755431102,0,0,1.818583535,2.43970786,2.125766548,2.721922943,1.813504982
Fresno St. (CA),2015,1.116665625,0.951959586,4.657730896,2.424177239,5.547277593,0,0,0,0,0,0,-0.508176054
Georgia,2015,3.566822912,3.212863603,6.427668637,3.105125902,2.670461861,0,0,2.60388097,2.265443013,2.125766548,2.286415272,1.66128302
Georgia Southern,2015,0.799156623,0.356984845,3.987017647,4.303595548,3.714369679,0,0,0,0,2.125766548,0,-0.822716416
Georgia St.,2015,0.397924619,0.118994948,3.819339335,3.177760426,4.466954386,0,0,0,0,0,0,-1.05364507
