"Coach","Year","Rating","Rank"
"Troy Calhoun",2009,1544.34047417618,46
"Troy Calhoun",2010,1568.2459729658,30
"Troy Calhoun",2011,1528.93926128065,62
"Troy Calhoun",2012,1502.90332676503,118
"Troy Calhoun",2013,1414.61631132706,2089
"Troy Calhoun",2014,1516.02482410407,94
"Troy Calhoun",2015,1512.11953958353,99
"Turner Gill",2006,1422.08303253317,1957
"Turner Gill",2007,1435.72023624989,1967
"Turner Gill",2008,1491.71973442444,1883
"Turner Gill",2009,1453.5320031063,1979
"Turner Gill",2010,1446.81422233171,2002
"Turner Gill",2011,1391.24303488231,2058
"Tyrone ""Ty"" Willingham",1995,1518.28597353356,66
"Tyrone ""Ty"" Willingham",1996,1537.39165975616,45
"Tyrone ""Ty"" Willingham",1997,1508.66028754208,89
"Tyrone ""Ty"" Willingham",1998,1472.73779288138,1792
"Tyrone ""Ty"" Willingham",1999,1533.31588468319,48
"Tyrone ""Ty"" Willingham",2000,1518.07460795772,65
"Tyrone ""Ty"" Willingham",2001,1558.00716673419,35
"Tyrone ""Ty"" Willingham",2002,1602.69888319223,18
"Tyrone ""Ty"" Willingham",2003,1551.92877569375,47
"Tyrone ""Ty"" Willingham",2004,1541.25098076577,50
"Tyrone ""Ty"" Willingham",2005,1469.95283471437,1894
"Tyrone ""Ty"" Willingham",2006,1476.8578038451,1895
"Tyrone ""Ty"" Willingham",2007,1451.70650785154,1956
"Tyrone ""Ty"" Willingham",2008,1381.02091719946,1996
"Unknown",1902,1489.70993711565,252
"Unknown",1918,1489.8998352697,613
"Urban Meyer",2001,1544.79915530801,48
"Urban Meyer",2002,1557.29359176475,41
"Urban Meyer",2003,1606.53852648021,19
"Urban Meyer",2004,1659.71470116667,8
"Urban Meyer",2005,1648.14277412393,8
"Urban Meyer",2006,1694.82065736508,2
"Urban Meyer",2007,1656.01873245226,5
"Urban Meyer",2008,1700.26618433356,2
"Urban Meyer",2009,1719.76105070588,1
"Urban Meyer",2010,1654.95018597423,7
"Urban Meyer",2012,1681.31893347093,4
"Urban Meyer",2013,1676.88983008603,4
"Urban Meyer",2014,1725.30006497181,1
"Urban Meyer",2015,1730.70165484531,2
"Urban Meyer & Kyle Whittingham",2004,1601.89026631965,18
"V.M. ""Bic"" Campbell",1917,1489.99410121954,595
"V.M. ""Bic"" Campbell",1919,1484.24586145537,653
"V.S. Pugh",1917,1489.52661985687,597
"Vaughn D. Corley",1948,1461.76654203545,1144
"Vaughn D. Corley",1949,1421.30728167559,1181
"Vaughn D. Corley",1950,1417.12192753859,1195
"Vauix Carter",1882,NA,NA
"Vernon K. Irvine",1894,1519.42498872215,6
"Vernon L. Parrington",1897,NA,NA
"Vernon L. Parrington",1898,NA,NA
"Vernon L. Parrington",1899,1510,28
"Vernon L. Parrington",1900,1497.28416617175,141
"Vic Fusia",1961,1510.19474279761,62
"Vic Fusia",1962,1517.45658970078,48
"Vic Fusia",1963,1522.22143576488,43
"Vic Fusia",1964,1524.35609694879,43
"Vic Fusia",1965,1516.39749857163,48
"Vic Fusia",1966,1510.10777984326,56
"Vic Fusia",1967,1513.46606855913,53
"Vic Fusia",1968,1478.90523821874,1380
"Vic Fusia",1969,1474.90150497929,1403
"Vic Fusia",1970,1473.00009693437,1416
"Vic Koenning",2000,1425.1438149133,1869
"Vic Koenning",2001,1386.19689375346,1902
"Vic Koenning",2002,1363.94583766182,1916
"Vic Koenning",2011,1500.51756282585,135
"Victor A. ""Vic"" Hanson",1930,1511.25841304885,50
"Victor A. ""Vic"" Hanson",1931,1537.49128635117,25
"Victor A. ""Vic"" Hanson",1932,1516.58451881017,41
"Victor A. ""Vic"" Hanson",1933,1509.59480988101,46
"Victor A. ""Vic"" Hanson",1934,1525.32739852682,29
"Victor A. ""Vic"" Hanson",1935,1536.75506849989,25
"Victor A. ""Vic"" Hanson",1936,1495.10614185211,876
"Victor C. ""Vic"" Hurt",1936,1511.45624342134,48
"Victor C. ""Vic"" Hurt",1937,1517.47375320625,45
"Victor C. ""Vic"" Hurt",1938,1505.32167943024,67
"Victor M. Place",1906,1499.71225631668,187
"Victor M. Place",1907,1479.8050526337,399
"Victor M. Place",1908,1487.14425753441,412
"Vince Carillot",1969,1453.24698011499,1431
"Vince DiFrancesca",1954,1457.03522487737,1240
"Vince DiFrancesca",1955,1428.75281700264,1263
"Vince DiFrancesca",1956,1393.84720569956,1289
"Vince Dooley",1964,1536.24228285061,32
"Vince Dooley",1965,1544.59237485651,25
"Vince Dooley",1966,1604.01783410525,9
"Vince Dooley",1967,1579.10326693055,15
"Vince Dooley",1968,1594.46944696998,12
"Vince Dooley",1969,1564.02331653734,25
"Vince Dooley",1970,1541.23985096559,32
"Vince Dooley",1971,1610.35038837147,13
"Vince Dooley",1972,1595.61984143227,16
"Vince Dooley",1973,1589.15410922376,18
"Vince Dooley",1974,1551.58542574082,26
"Vince Dooley",1975,1582.40700923265,20
"Vince Dooley",1976,1623.62538869807,7
"Vince Dooley",1977,1554.27040406548,33
"Vince Dooley",1978,1603.93855891273,10
"Vince Dooley",1979,1569.79137469469,21
"Vince Dooley",1980,1645.44699965999,10
"Vince Dooley",1981,1648.47331714804,8
"Vince Dooley",1982,1672.06509622784,3
"Vince Dooley",1983,1690.39795536412,2
"Vince Dooley",1984,1632.55486994782,6
"Vince Dooley",1985,1614.92463421038,13
"Vince Dooley",1986,1595.18537722685,17
"Vince Dooley",1987,1609.3548488266,13
"Vince Dooley",1988,1608.16977961453,14
"Vince Gibson",1967,1433.09607718259,1415
"Vince Gibson",1968,1454.5295018451,1412
"Vince Gibson",1969,1481.34059469951,1388
"Vince Gibson",1970,1509.95723747836,54
"Vince Gibson",1971,1506.04242241831,62
"Vince Gibson",1972,1467.42771680808,1457
"Vince Gibson",1973,1468.83402471215,1472
"Vince Gibson",1974,1444.80247264963,1514
"Vince Gibson",1975,1408.04765202464,1536
"Vince Gibson",1976,1398.64855878905,1555
"Vince Gibson",1977,1457.40578197532,1544
"Vince Gibson",1978,1444.14574885653,1565
"Vince Gibson",1979,1426.16786805587,1594
"Vince Gibson",1980,1473.71153639249,1561
"Vince Gibson",1981,1492.54734742512,1526
"Vince Gibson",1982,1469.53204918986,1596
"Virginius Dabney",1902,1490.16519031706,245
"W. Floyd Millet",1942,1479.93586934097,1028
"W. Ralph ""Pest"" Welch",1942,1487.81046075138,1005
"W. Ralph ""Pest"" Welch",1943,1481.75026022354,1040
"W. Ralph ""Pest"" Welch",1944,1487.66583484625,1035
"W. Ralph ""Pest"" Welch",1945,1510.29267559128,55
"W. Ralph ""Pest"" Welch",1946,1515.6102683493,48
"W. Ralph ""Pest"" Welch",1947,1477.59322679613,1107
"W.A. Martin",1899,1509.97560194451,29
"W.A. Murray",1899,1518.90571350159,13
"W.A. Murray",1900,1495.33749941843,160
"W.A. Murray",1901,1470.57596337184,249
"W.A. Zimmer",1894,NA,NA
"W.B. Herreid",1930,NA,NA
"W.B. Herreid",1931,1518.91653238311,36
"W.B. Herreid",1932,1524.30363876019,27
"W.B. Herreid",1933,1506.67512670669,59
"W.B. Herreid",1934,1474.53388098405,924
"W.C. Dowd",1888,1509.44734463161,1
"W.C. Riddick",1888,1509.44734463161,2
"W.C. Riddick",1889,1496.83399014642,3
"W.C. Riddick",1898,1489.77503260819,139
"W.C. Riddick",1899,1485.32956776548,185
"W.D. Chadwick",1909,1461.61013238825,469
"W.D. Chadwick",1910,1484.24147354818,461
"W.D. Chadwick",1911,1499.24787429575,337
"W.D. Chadwick",1912,1490.42419588694,483
"W.D. Chadwick",1913,1526.90696127615,16
"W.E. Metzenthin",1907,1529.58273404195,12
"W.E. Metzenthin",1908,1544.35318528091,6
"W.F. Finney",1893,NA,NA
"W.F. Madden",1908,1510,41
"W.G. Hummell",1908,1490,397
"W.G. Vinal",1908,1490,398
"W.H. ""Dixie"" Whaley",1896,1510,22
"W.H. Bannard",1898,1472.12235735237,161
"W.H. Kiler",1900,1490.00381239982,195
"W.H. Kiler",1901,1503.21797689011,59
"W.H. Lyon",1899,1498.64878020753,109
"W.J. Forbes",1899,1500.09615812541,91
"W.J. Keller",1893,1500,28
"W.J. Monilaw",1906,1511.60627182909,34
"W.J. Monilaw",1907,1499.60735095544,210
"W.J. Monilaw",1908,1491.03923409154,386
"W.J. Ritchie",1901,1490.75977250348,213
"W.L. ""Billy"" Laval",1928,1507.85042989625,51
"W.L. ""Billy"" Laval",1929,1481.67148600809,831
"W.L. ""Billy"" Laval",1930,1487.19516467933,832
"W.L. ""Billy"" Laval",1931,1501.91785772739,78
"W.L. ""Billy"" Laval",1932,1502.39122804912,80
"W.L. ""Billy"" Laval",1933,1521.12325525491,30
"W.L. ""Billy"" Laval",1934,1503.60116050621,73
"W.M. Clutte",1893,NA,NA
"W.M. Matthews",1895,NA,NA
"W.M. Robb",1903,1491.25121923416,268
"W.P. Finney",1894,NA,NA
"W.P. Murphy",1897,1489.44274159804,122
"W.P. Williamson",1898,NA,NA
"W.R. Bass",1898,NA,NA
"W.R. Bass",1899,NA,NA
"W.S. Boreland",1901,1519.22692965049,15
"W.S. Boreland",1902,1558.26776181224,6
"W.S. Boreland",1903,1507.14478786514,43
"W.W. Waite",1895,NA,NA
"Wade ""Red"" Woodworth",1937,1461.54250675361,970
"Wade Moore",1901,NA,NA
"Wade Walker",1956,1473.84590312823,1247
"Wade Walker",1957,1533.97086218534,32
"Wade Walker",1958,1499.16446523747,1132
"Wade Walker",1959,1464.90885967632,1299
"Wade Walker",1960,1443.98847094819,1328
"Wade Walker",1961,1477.42111305159,1308
"Wallace Butts",1939,1497.99685343892,886
"Wallace Butts",1940,1499.8685001881,804
"Wallace Butts",1941,1530.56432789639,36
"Wallace Butts",1942,1584.00504803361,7
"Wallace Butts",1943,1538.9789250141,20
"Wallace Butts",1944,1541.9817299641,20
"Wallace Butts",1945,1570.99790324278,10
"Wallace Butts",1946,1625.96711599618,2
"Wallace Butts",1947,1572.09916932696,10
"Wallace Butts",1948,1590.18624820442,9
"Wallace Butts",1949,1518.74657806742,50
"Wallace Butts",1950,1508.82486746984,72
"Wallace Butts",1951,1502.14149766754,100
"Wallace Butts",1952,1523.26753645006,41
"Wallace Butts",1953,1466.15576282583,1222
"Wallace Butts",1954,1516.89706625487,43
"Wallace Butts",1955,1491.50871011373,1187
"Wallace Butts",1956,1465.02693166436,1254
"Wallace Butts",1957,1453.52266569298,1286
"Wallace Butts",1958,1455.32973605689,1297
"Wallace Butts",1959,1555.27167651973,20
"Wallace Butts",1960,1553.65130224538,22
"Wallace Parker",1921,1490,676
"Wallace Parker",1922,1482.93146666102,727
"Wallace Parker",1923,1497.27635880101,654
"Wallace Parker",1926,1479.08044812749,800
"Wallace Parker",1927,1486.03538725221,793
"Wallace Parker",1928,1480.82095380069,823
"Wallace W. Wade",1923,1510.87951148215,42
"Wallace W. Wade",1924,1548.26969688248,12
"Wallace W. Wade",1925,1598.48943202003,2
"Wallace W. Wade",1926,1617.01487801463,2
"Wallace W. Wade",1927,1549.05478359434,12
"Wallace W. Wade",1928,1551.05059003435,11
"Wallace W. Wade",1929,1536.13028907317,24
"Wallace W. Wade",1930,1601.51786721105,6
"Wallace W. Wade",1931,1547.42678597428,20
"Wallace W. Wade",1932,1541.22616615538,17
"Wallace W. Wade",1933,1576.67337117345,12
"Wallace W. Wade",1934,1573.87076705635,8
"Wallace W. Wade",1935,1579.1395051813,9
"Wallace W. Wade",1936,1593.58681032698,7
"Wallace W. Wade",1937,1570.91672151748,11
"Wallace W. Wade",1938,1599.31688384839,8
"Wallace W. Wade",1939,1601.72251371,5
"Wallace W. Wade",1940,1586.49498113268,7
"Wallace W. Wade",1941,1602.26732016875,5
"Wallace W. Wade",1946,1506.27413120076,69
"Wallace W. Wade",1947,1495.84831911114,1035
"Wallace W. Wade",1948,1486.11757630996,1092
"Wallace W. Wade",1949,1501.09280246475,102
"Wallace W. Wade",1950,1529.0732430754,39
"Wallie Winter",1893,1539.40013312031,1
"Wally English",1983,1471.89355995622,1606
"Wally English",1984,1441.73971861532,1655
"Walt Harris",1997,1504.19699570702,99
"Walt Harris",1998,1435.55754684922,1830
"Walt Harris",1999,1456.74230313786,1830
"Walt Harris",2000,1494.26623714676,1756
"Walt Harris",2001,1507.27514955754,91
"Walt Harris",2002,1550.18968342335,47
"Walt Harris",2003,1559.65165690009,44
"Walt Harris",2004,1565.30235503513,34
"Walt Harris",2005,1547.54431254735,42
"Walt Harris",2006,1453.29428511048,1927
"Walt Hobt",1919,1510,42
"Walt Hobt",1920,1507.5,56
"Walt Kichefski",1970,1463.48688838294,1437
"Walt Nadzak",1977,1470.5342132484,1523
"Walt Nadzak",1978,1450.61988540647,1560
"Walt Nadzak",1979,1449.7106875088,1572
"Walt Nadzak",1980,1453.11312699195,1589
"Walt Nadzak",1981,1455.61794118948,1596
"Walt Nadzak",1982,1457.4711045315,1607
"Walt W. ""Pudge"" Heffelfinger",1893,1490,48
"Walt W. ""Pudge"" Heffelfinger",1895,1505.95181366753,25
"Walter C. ""Bummy"" Booth",1900,1518.89013830701,19
"Walter C. ""Bummy"" Booth",1901,1524.96733075539,11
"Walter C. ""Bummy"" Booth",1902,1564.38819903119,4
"Walter C. ""Bummy"" Booth",1903,1581.4258945164,3
"Walter C. ""Bummy"" Booth",1904,1558.91121939033,6
"Walter C. ""Bummy"" Booth",1905,1552.08668117772,10
"Walter C. Camp",1894,1510,18
"Walter C. Camp",1895,1517.28416617175,7
"Walter Craig",1905,NA,NA
"Walter D. Powell",1920,1501.76307307313,89
"Walter E. Bachman",1905,1527.55955338451,16
"Walter E. Bachman",1906,1544.1054593553,9
"Walter E. McCornack",1903,1498.38442663442,182
"Walter E. McCornack",1904,1501.97733804619,81
"Walter E. McCornack",1905,1494.0389731915,293
"Walter F. Kelly",1897,1510,21
"Walter Hargesheimer",1941,1510.21641783355,50
"Walter Hargesheimer",1942,1496.92787127328,951
"Walter Hargesheimer",1946,1499.02795927006,964
"Walter Hudson ""Billy"" Watkins",1900,1519.42722796869,18
"Walter Hudson ""Billy"" Watkins",1901,1534.14878069836,8
"Walter Hudson ""Billy"" Watkins",1902,1563.17395775389,5
"Walter J. ""Chule"" Milner",1942,1509.18342294099,57
"Walter Jean",1920,1490.53352862248,651
"Walter M. Rheinschild",1908,1510,42
"Walter M. Riggs",1896,1490,100
"Walter M. Riggs",1899,1506.30255627977,38
"Walter McEwan",1903,NA,NA
"Walter McEwan",1904,NA,NA
"Walter S. ""Mike"" Milligan",1947,1443.29124732143,1144
"Walter S. ""Mike"" Milligan",1948,1481.76927408753,1105
"Walter S. ""Mike"" Milligan",1949,1499.32088745075,993
"Ward H. Haylett",1942,1484.82551283441,1017
"Ward H. Haylett",1943,1440.46062282437,1079
"Ward H. Haylett",1944,1423.561665192,1093
"Warren B. Woodson",1952,1511.80023281861,58
"Warren B. Woodson",1953,1488.09584092201,1172
"Warren B. Woodson",1954,1513.13040376964,48
"Warren B. Woodson",1955,1501.8369209403,101
"Warren B. Woodson",1956,1459.80931747381,1268
"Warren B. Woodson",1958,1461.22448127992,1292
"Warren B. Woodson",1959,1467.54441970668,1293
"Warren B. Woodson",1960,1526.89853665338,42
"Warren B. Woodson",1961,1506.92032351789,71
"Warren B. Woodson",1962,1478.44154054497,1322
"Warren B. Woodson",1963,1468.8199771954,1339
"Warren B. Woodson",1964,1468.45432382171,1357
"Warren B. Woodson",1965,1480.1840214951,1339
"Warren B. Woodson",1966,1484.11598800166,1342
"Warren B. Woodson",1967,1497.58264109596,1293
"Warren Giese",1956,1519.21639091266,44
"Warren Giese",1957,1492.52508233419,1210
"Warren Giese",1958,1520.7465070545,46
"Warren Giese",1959,1514.27817108076,55
"Warren Giese",1960,1492.1275979505,1251
"Warren Harper",1963,1458.49443965428,1351
"Warren Harper",1964,1409.18953122013,1387
"Warren Powers",1977,1502.92819559498,88
"Warren Powers",1978,1553.24808473476,31
"Warren Powers",1979,1554.99190715072,29
"Warren Powers",1980,1571.53446505767,23
"Warren Powers",1981,1576.84949593332,25
"Warren Powers",1982,1570.35237992051,23
"Warren Powers",1983,1563.65920418621,28
"Warren Powers",1984,1514.07190600483,64
"Warren Schmakel",1950,1509.72070044754,68
"Warren Steller",1924,1481.30589700789,761
"Warren Steller",1925,1476.63621255142,791
"Warren Steller",1926,1492.67282404578,755
"Warren Steller",1927,1494.50461803433,756
"Warren Steller",1928,1505.86133107061,58
"Warren Steller",1929,1484.78969798543,824
"Warren Steller",1930,1478.63880597679,854
"Warren Steller",1931,1494.48570685647,809
"Warren Steller",1932,1505.98593991093,67
"Warren Steller",1933,1494.14385477543,845
"Warren Steller",1934,1485.74659573041,896
"Warren W. Smith",1901,1490.28774368332,216
"Warren W. Smith",1903,1486.55254228782,282
"Warwick Ford",1897,1500.28774368332,64
"Watson Brown",1983,1465.43820193519,1617
"Watson Brown",1984,1402.09773246599,1673
"Watson Brown",1985,1401.27260835102,1686
"Watson Brown",1986,1373.23537912839,1706
"Watson Brown",1987,1412.77544355597,1712
"Watson Brown",1988,1411.01537212716,1717
"Watson Brown",1989,1364.92661194418,1736
"Watson Brown",1990,1351.6747750365,1754
"Wave Myers",1968,1480.07644019723,1379
"Wave Myers",1969,1505.31876421662,63
"Wave Myers",1970,1483.84152483932,1392
"Wayne ""Woody"" Hayes",1949,1494.14948512728,1072
"Wayne ""Woody"" Hayes",1950,1548.48817523385,20
"Wayne ""Woody"" Hayes",1951,1541.37074932296,27
"Wayne ""Woody"" Hayes",1952,1555.25209834571,16
"Wayne ""Woody"" Hayes",1953,1555.89748519299,18
"Wayne ""Woody"" Hayes",1954,1631.83837664545,4
"Wayne ""Woody"" Hayes",1955,1626.73548961267,6
"Wayne ""Woody"" Hayes",1956,1601.64488214794,7
"Wayne ""Woody"" Hayes",1957,1635.91516326555,2
"Wayne ""Woody"" Hayes",1958,1610.97651320561,5
"Wayne ""Woody"" Hayes",1959,1561.07396564991,15
"Wayne ""Woody"" Hayes",1960,1585.21682965399,8
"Wayne ""Woody"" Hayes",1961,1617.15211683617,5
"Wayne ""Woody"" Hayes",1962,1596.2014121104,8
"Wayne ""Woody"" Hayes",1963,1584.46182648588,11
"Wayne ""Woody"" Hayes",1964,1594.14125327621,6
"Wayne ""Woody"" Hayes",1965,1604.87130325502,8
"Wayne ""Woody"" Hayes",1966,1554.11787782404,21
"Wayne ""Woody"" Hayes",1967,1559.98245174944,28
"Wayne ""Woody"" Hayes",1968,1625.09132287633,6
"Wayne ""Woody"" Hayes",1969,1633.53534360234,5
"Wayne ""Woody"" Hayes",1970,1645.39596160495,4
"Wayne ""Woody"" Hayes",1971,1601.72739018983,17
"Wayne ""Woody"" Hayes",1972,1619.6925673046,13
"Wayne ""Woody"" Hayes",1973,1665.75635793928,4
"Wayne ""Woody"" Hayes",1974,1660.14852753045,6
"Wayne ""Woody"" Hayes",1975,1678.03145535138,3
"Wayne ""Woody"" Hayes",1976,1655.78604122851,3
"Wayne ""Woody"" Hayes",1977,1640.65110066743,6
"Wayne ""Woody"" Hayes",1978,1587.65775501594,17
"Wayne Hardin",1959,1492.45457987395,1237
"Wayne Hardin",1960,1539.68129022891,30
"Wayne Hardin",1961,1535.90883083084,37
"Wayne Hardin",1962,1509.47785776694,64
"Wayne Hardin",1963,1558.12746135831,21
"Wayne Hardin",1964,1495.94649677457,1283
"Wayne Hardin",1970,1508.50829436239,57
"Wayne Hardin",1971,1497.55905275094,1336
"Wayne Hardin",1972,1490.29000642328,1397
"Wayne Hardin",1973,1503.01302558388,76
"Wayne Hardin",1974,1510.10069118942,68
"Wayne Hardin",1975,1474.61756578794,1486
"Wayne Hardin",1976,1457.46401631342,1529
"Wayne Hardin",1977,1477.34173633276,1514
"Wayne Hardin",1978,1497.14690484477,1441
"Wayne Hardin",1979,1545.71502844334,32
"Wayne Hardin",1980,1513.4586623251,61
"Wayne Hardin",1981,1510.54936957163,67
"Wayne Hardin",1982,1483.08325383247,1574
"Wayne Hart",1916,1482.07624525734,598
"Wayne Howard",1977,1461.6268693455,1536
"Wayne Howard",1978,1506.41995366563,78
"Wayne Howard",1979,1496.28132697735,1467
"Wayne Howard",1980,1508.44663169488,66
"Wayne Howard",1981,1573.5897285089,26
"Wayne Nunnely",1986,1498.82363703183,1519
"Wayne Nunnely",1987,1489.03482129231,1611
"Wayne Nunnely",1988,1463.11001011395,1685
"Wayne Nunnely",1989,1435.64183511434,1718
"Wayne Sutton",1917,1479.89670748324,623
"Wesley E. ""Wes"" Fesler",1946,1467.85779260505,1096
"Wesley E. ""Wes"" Fesler",1947,1459.0627105069,1130
"Wesley E. ""Wes"" Fesler",1948,1505.44422890775,79
"Wesley E. ""Wes"" Fesler",1949,1568.67330564683,14
"Wesley E. ""Wes"" Fesler",1950,1568.44852749386,13
"Wesley E. ""Wes"" Fesler",1951,1517.07095527843,51
"Wesley E. ""Wes"" Fesler",1952,1508.44548435573,67
"Wesley E. ""Wes"" Fesler",1953,1504.36675801375,74
"Wesley L. Fry",1935,1463.50433396836,949
"Wesley L. Fry",1936,1469.51532408413,949
"Wesley L. Fry",1937,1443.18282369434,985
"Wesley L. Fry",1938,1457.27669278957,991
"Wesley L. Fry",1939,1447.50082845809,1015
"Wilbur D. Hockensmith",1901,1490.21921918222,217
"Will Coleman",1890,NA,NA
"Will Duffy",1915,1490.01456640206,547
"Will Duffy",1916,1492.51092480154,558
"Will Muschamp",2011,1502.20246442386,113
"Will Muschamp",2012,1588.51472860143,26
"Will Muschamp",2013,1527.62173211729,72
"Will Muschamp",2014,1543.45707476512,53
"Willard A. ""Dutch"" Witte",1933,1460.39726599137,926
"Willard A. ""Dutch"" Witte",1934,1455.73532330045,942
"Willard A. ""Dutch"" Witte",1935,1451.32196209968,955
"Willard A. ""Dutch"" Witte",1936,1448.51301991201,967
"Willard A. ""Dutch"" Witte",1937,1445.72851474854,982
"Willard A. ""Dutch"" Witte",1938,1449.09974276582,996
"Willard H. Gildersleeve",1910,NA,NA
"Willard Langton",1899,NA,NA
"Willard Langton",1900,1490,196
"William ""Bill"" Dole",1949,NA,NA
"William ""Bill"" Dole",1950,NA,NA
"William ""Bill"" Dole",1951,1490.15605091177,1136
"William ""Bill"" Wertenbaker",1898,1489.7184634803,140
"William A. ""Bill"" Alexander",1920,1530.61800896777,24
"William A. ""Bill"" Alexander",1921,1548.82024627326,12
"William A. ""Bill"" Alexander",1922,1552.82176827543,11
"William A. ""Bill"" Alexander",1923,1533.90883391432,19
"William A. ""Bill"" Alexander",1924,1531.99860561983,21
"William A. ""Bill"" Alexander",1925,1554.29580933699,10
"William A. ""Bill"" Alexander",1926,1525.09370215322,27
"William A. ""Bill"" Alexander",1927,1564.80456672995,8
"William A. ""Bill"" Alexander",1928,1615.120973618,2
"William A. ""Bill"" Alexander",1929,1549.74690407068,15
"William A. ""Bill"" Alexander",1930,1506.88166855964,59
"William A. ""Bill"" Alexander",1931,1474.04367211803,878
"William A. ""Bill"" Alexander",1932,1489.0041917918,858
"William A. ""Bill"" Alexander",1933,1498.65217458992,782
"William A. ""Bill"" Alexander",1934,1433.08333884059,949
"William A. ""Bill"" Alexander",1935,1448.22442887807,957
"William A. ""Bill"" Alexander",1936,1449.14892035176,966
"William A. ""Bill"" Alexander",1937,1493.04083390203,907
"William A. ""Bill"" Alexander",1938,1514.25092119599,49
"William A. ""Bill"" Alexander",1939,1561.65072357865,13
"William A. ""Bill"" Alexander",1940,1496.29713941101,920
"William A. ""Bill"" Alexander",1941,1465.62190965974,1019
