Coach,Year,Rating,Rank,Team,Win,Loss,Tie,Pct,PF,PA,Delta,Job_End_Category,Job_End_Performance,avg_team_elo,resid_elo,years_coached,Max,Num_Teams
Rich Brooks,1977,1444.24947790689,1550,Oregon,3,8,0,0.27273,164,377,-213,NA,NA,1505.5858608159328,-61.33638290904287,0,24,2
Rich Brooks,1978,1418.16062843928,1581,Oregon,1,10,0,0.09091,173,212,-39,NA,NA,1505.5858608159328,-87.42523237665296,1,24,2
Rich Brooks,1979,1468.00733496096,1558,Oregon,4,7,0,0.36364,200,212,-12,NA,NA,1505.5858608159328,-37.578525854972895,2,24,2
Rich Brooks,1980,1514.5243049117,59,Oregon,6,3,2,0.63636,263,193,70,NA,NA,1505.5858608159328,8.938444095767181,3,24,2
Rich Brooks,1981,1438.11805515006,1607,Oregon,2,9,0,0.18182,155,247,-92,NA,NA,1505.5858608159328,-67.4678056658729,4,24,2
Rich Brooks,1982,1439.05265902005,1626,Oregon,2,8,1,0.22727,103,223,-120,NA,NA,1505.5858608159328,-66.53320179588286,5,24,2
Rich Brooks,1983,1458.64648509523,1629,Oregon,4,6,1,0.40909,152,224,-72,NA,NA,1505.5858608159328,-46.939375720702856,6,24,2
Rich Brooks,1984,1469.18184886738,1625,Oregon,6,5,0,0.54545,241,247,-6,NA,NA,1505.5858608159328,-36.40401194855281,7,24,2
Rich Brooks,1985,1467.8111914262,1635,Oregon,5,6,0,0.45455,273,300,-27,NA,NA,1505.5858608159328,-37.774669389732935,8,24,2
Rich Brooks,1986,1472.93148235648,1646,Oregon,5,6,0,0.45455,235,338,-103,NA,NA,1505.5858608159328,-32.6543784594528,9,24,2
Rich Brooks,1987,1501.93077697323,93,Oregon,6,5,0,0.54545,230,228,2,NA,NA,1505.5858608159328,-3.6550838427028793,10,24,2
Rich Brooks,1988,1485.01241070135,1636,Oregon,6,6,0,0.5,296,247,49,NA,NA,1505.5858608159328,-20.573450114582783,11,24,2
Rich Brooks,1989,1523.66079786284,55,Oregon,8,4,0,0.66667,379,251,128,NA,NA,1505.5858608159328,18.074937046907053,12,24,2
Rich Brooks,1990,1547.78805873782,40,Oregon,8,4,0,0.66667,341,221,120,NA,NA,1505.5858608159328,42.20219792188709,13,24,2
Rich Brooks,1991,1479.79450126693,1699,Oregon,3,8,0,0.27273,186,248,-62,NA,NA,1505.5858608159328,-25.79135954900289,14,24,2
Rich Brooks,1992,1493.46705633435,1667,Oregon,6,6,0,0.5,265,222,43,NA,NA,1505.5858608159328,-12.118804481582856,15,24,2
Rich Brooks,1993,1476.53000683722,1728,Oregon,5,6,0,0.45455,278,276,2,NA,NA,1505.5858608159328,-29.055853978712776,16,24,2
Rich Brooks,1994,1536.39811941493,45,Oregon,9,4,0,0.69231,349,250,99,NA,NA,1505.5858608159328,30.812258598997232,17,24,2
Rich Brooks,2003,1459.63286077881,1882,Kentucky,4,8,0,0.33333,328,321,7,1,0,1488.177948170961,-28.54508739215089,18,24,2
Rich Brooks,2004,1414.13383364183,1931,Kentucky,2,9,0,0.18182,173,341,-168,1,0,1488.177948170961,-74.04411452913087,19,24,2
Rich Brooks,2005,1410.9089145579,1954,Kentucky,3,8,0,0.27273,239,375,-136,1,0,1488.177948170961,-77.26903361306086,20,24,2
Rich Brooks,2006,1497.95203510547,1802,Kentucky,8,5,0,0.61538,347,369,-22,1,0,1488.177948170961,9.774086934509114,21,24,2
Rich Brooks,2007,1534.19570608662,53,Kentucky,8,5,0,0.61538,475,385,90,1,0,1488.177948170961,46.017757915659104,22,24,2
Rich Brooks,2008,1526.70678025266,58,Kentucky,7,6,0,0.53846,294,279,15,1,0,1488.177948170961,38.52883208169919,23,24,2
Rich Brooks,2009,1519.69924869568,67,Kentucky,7,6,0,0.53846,339,295,44,1,0,1488.177948170961,31.52130052471898,24,24,2
Rich Ellerson,2009,1467.91520027742,1959,Army (NY),5,7,0,0.41667,184,263,-79,5,1,1486.7187530864526,-18.80355280903268,0,4,1
Rich Ellerson,2010,1485.60619393998,1930,Army (NY),7,6,0,0.53846,346,316,30,5,1,1486.7187530864526,-1.1125591464726767,1,4,1
Rich Ellerson,2011,1436.41720644339,2042,Army (NY),3,9,0,0.25,298,339,-41,5,1,1486.7187530864526,-50.30154664306269,2,4,1
Rich Ellerson,2012,1395.70089626126,2075,Army (NY),2,10,0,0.16667,291,424,-133,5,1,1486.7187530864526,-91.01785682519267,3,4,1
Rich Ellerson,2013,1381.16045906151,2104,Army (NY),3,9,0,0.25,293,379,-86,5,1,1486.7187530864526,-105.5582940249426,4,4,1
Rich Rodriguez,2001,1457.02297125943,1862,West Virginia,3,8,0,0.27273,235,268,-33,2,0,1518.5093084749947,-61.48633721556462,0,13,3
Rich Rodriguez,2002,1523.55882432492,67,West Virginia,9,4,0,0.69231,396,302,94,2,0,1518.5093084749947,5.049515849925228,1,13,3
Rich Rodriguez,2003,1561.85114175123,41,West Virginia,8,5,0,0.61538,376,297,79,2,0,1518.5093084749947,43.34183327623532,2,13,3
Rich Rodriguez,2004,1563.69322458598,35,West Virginia,8,4,0,0.66667,361,246,115,2,0,1518.5093084749947,45.183916110985365,3,13,3
Rich Rodriguez,2005,1625.85930288841,11,West Virginia,11,1,0,0.91667,385,214,171,2,0,1518.5093084749947,107.34999441341529,4,13,3
Rich Rodriguez,2006,1639.04568313322,10,West Virginia,11,2,0,0.84615,505,282,223,2,0,1518.5093084749947,120.53637465822544,5,13,3
Rich Rodriguez,2007,1654.91515108924,6,West Virginia,10,2,0,0.83333,467,207,260,2,0,1518.5093084749947,136.40584261424533,6,13,3
Rich Rodriguez,2008,1540.10212042719,48,Michigan,3,9,0,0.25,243,347,-104,5,1,1574.1764611003014,-34.074340673111465,7,13,3
Rich Rodriguez,2009,1497.93941606409,1840,Michigan,5,7,0,0.41667,354,330,24,5,1,1574.1764611003014,-76.23704503621138,8,13,3
Rich Rodriguez,2010,1516.40147278427,75,Michigan,7,6,0,0.53846,426,458,-32,5,1,1574.1764611003014,-57.77498831603134,9,13,3
Rich Rodriguez,2012,1539.80174267475,61,Arizona,8,5,0,0.61538,496,459,37,0,NA,1512.5738997753006,27.227842899449342,10,13,3
Rich Rodriguez,2013,1519.44750016648,86,Arizona,8,5,0,0.61538,435,315,120,0,NA,1512.5738997753006,6.87360039117948,11,13,3
Rich Rodriguez,2014,1568.20269542457,39,Arizona,10,4,0,0.71429,483,395,88,0,NA,1512.5738997753006,55.62879564926948,12,13,3
Rich Rodriguez,2015,1536.73452602519,63,Arizona,7,6,0,0.53846,486,465,21,0,NA,1512.5738997753006,24.160626249889447,13,13,3
Rick Minter,1994,1445.51397188922,1773,Cincinnati (OH),2,8,1,0.22727,159,301,-142,5,1,1490.7552864937768,-45.24131460455669,0,10,2
Rick Minter,1995,1479.99448864139,1746,Cincinnati (OH),6,5,0,0.54545,252,197,55,5,1,1490.7552864937768,-10.760797852386759,1,10,2
Rick Minter,1996,1486.27650295492,1735,Cincinnati (OH),6,5,0,0.54545,228,212,16,5,1,1490.7552864937768,-4.47878353885676,2,10,2
Rick Minter,1997,1516.49894834702,69,Cincinnati (OH),8,4,0,0.66667,321,252,69,5,1,1490.7552864937768,25.74366185324311,3,10,2
Rick Minter,1998,1441.09935298411,1826,Cincinnati (OH),2,9,0,0.18182,259,456,-197,5,1,1490.7552864937768,-49.65593350966674,4,10,2
Rick Minter,1999,1433.67474974735,1852,Cincinnati (OH),3,8,0,0.27273,275,289,-14,5,1,1490.7552864937768,-57.08053674642679,5,10,2
Rick Minter,2000,1481.39111498821,1803,Cincinnati (OH),7,5,0,0.58333,289,285,4,5,1,1490.7552864937768,-9.364171505566901,6,10,2
Rick Minter,2001,1498.04517174967,1741,Cincinnati (OH),7,5,0,0.58333,336,290,46,5,1,1490.7552864937768,7.289885255893296,7,10,2
Rick Minter,2002,1493.28560887727,1794,Cincinnati (OH),7,7,0,0.5,409,329,80,5,1,1490.7552864937768,2.530322383493285,8,10,2
Rick Minter,2003,1483.31977612203,1842,Cincinnati (OH),5,7,0,0.41667,303,319,-16,5,1,1490.7552864937768,-7.4355103717468864,9,10,2
Rick Minter,2009,1488.53011855374,1906,Marshall (WV),1,0,0,1,21,17,4,6,0,1486.0734365341855,2.4566820195545915,10,10,2
Rick Neuheisel,1995,1582.17562751161,21,Colorado,10,2,0,0.83333,444,240,204,2,0,1517.2901794238544,64.88544808775555,0,11,3
Rick Neuheisel,1996,1628.28120224937,10,Colorado,10,2,0,0.83333,352,220,132,2,0,1517.2901794238544,110.99102282551553,1,11,3
Rick Neuheisel,1997,1573.90010814957,26,Colorado,5,6,0,0.45455,300,295,5,2,0,1517.2901794238544,56.60992872571569,2,11,3
Rick Neuheisel,1998,1576.17461945096,28,Colorado,8,4,0,0.66667,302,253,49,2,0,1517.2901794238544,58.88444002710571,3,11,3
Rick Neuheisel,1999,1571.44497669289,32,Washington,7,5,0,0.58333,331,302,29,5,0,1532.2652818260158,39.179694866874115,4,11,3
Rick Neuheisel,2000,1636.23595421375,9,Washington,11,1,0,0.91667,387,270,117,5,0,1532.2652818260158,103.97067238773411,5,11,3
Rick Neuheisel,2001,1615.33836557521,13,Washington,8,4,0,0.66667,353,370,-17,5,0,1532.2652818260158,83.07308374919421,6,11,3
Rick Neuheisel,2002,1567.72956334918,33,Washington,7,6,0,0.53846,398,342,56,5,0,1532.2652818260158,35.46428152316412,7,11,3
Rick Neuheisel,2008,1484.37262234196,1909,UCLA,4,8,0,0.33333,212,348,-136,5,1,1544.0285593878273,-59.65593704586718,8,11,3
Rick Neuheisel,2009,1507.80903526216,84,UCLA,7,6,0,0.53846,286,276,10,5,1,1544.0285593878273,-36.21952412566725,9,11,3
Rick Neuheisel,2010,1475.70855176781,1963,UCLA,4,8,0,0.33333,242,364,-122,5,1,1544.0285593878273,-68.32000762001735,10,11,3
Rick Neuheisel,2011,1450.83963016923,2027,UCLA,6,7,0,0.46154,309,419,-110,5,1,1544.0285593878273,-93.1889292185972,11,11,3
Rick Stockstill,2006,1488.06035370203,1872,Middle Tennessee St.,7,6,0,0.53846,296,302,-6,0,NA,1495.361545872274,-7.301192170244121,0,9,1
Rick Stockstill,2007,1474.62306077215,1920,Middle Tennessee St.,5,7,0,0.41667,308,339,-31,0,NA,1495.361545872274,-20.73848510012408,1,9,1
Rick Stockstill,2008,1459.13781432606,1959,Middle Tennessee St.,5,7,0,0.41667,274,299,-25,0,NA,1495.361545872274,-36.22373154621414,2,9,1
Rick Stockstill,2009,1530.07597347604,57,Middle Tennessee St.,10,3,0,0.76923,416,308,108,0,NA,1495.361545872274,34.7144276037659,3,9,1
Rick Stockstill,2010,1467.69905623522,1976,Middle Tennessee St.,6,7,0,0.46154,344,365,-21,0,NA,1495.361545872274,-27.662489637054023,4,9,1
Rick Stockstill,2011,1396.51695318548,2052,Middle Tennessee St.,2,10,0,0.16667,267,441,-174,0,NA,1495.361545872274,-98.84459268679416,5,9,1
Rick Stockstill,2012,1483.33580233091,1983,Middle Tennessee St.,8,4,0,0.66667,319,336,-17,0,NA,1495.361545872274,-12.025743541364136,6,9,1
Rick Stockstill,2013,1504.2815026699,115,Middle Tennessee St.,8,5,0,0.61538,377,341,36,0,NA,1495.361545872274,8.9199567976259,7,9,1
Rick Stockstill,2014,1477.79757913369,2032,Middle Tennessee St.,6,6,0,0.5,379,378,1,0,NA,1495.361545872274,-17.563966738583986,8,9,1
Rick Stockstill,2015,1496.75240784331,1964,Middle Tennessee St.,7,6,0,0.53846,454,382,72,0,NA,1495.361545872274,1.3908619710359744,9,9,1
Rickey Bustle,2002,1425.68155126947,1899,Louisiana-Lafayette,3,9,0,0.25,203,352,-149,5,1,1475.6039610812,-49.92240981172995,0,8,1
Rickey Bustle,2003,1424.22658147339,1911,Louisiana-Lafayette,4,8,0,0.33333,266,415,-149,5,1,1475.6039610812,-51.37737960780987,1,8,1
Rickey Bustle,2004,1413.52746926365,1933,Louisiana-Lafayette,4,7,0,0.36364,242,272,-30,5,1,1475.6039610812,-62.07649181755005,2,8,1
Rickey Bustle,2005,1449.65022710736,1921,Louisiana-Lafayette,6,5,0,0.54545,286,304,-18,5,1,1475.6039610812,-25.953733973839917,3,8,1
Rickey Bustle,2006,1452.78248908481,1928,Louisiana-Lafayette,6,6,0,0.5,248,296,-48,5,1,1475.6039610812,-22.821471996389846,4,8,1
Rickey Bustle,2007,1428.55376707159,1973,Louisiana-Lafayette,3,9,0,0.25,285,430,-145,5,1,1475.6039610812,-47.05019400960987,5,8,1
Rickey Bustle,2008,1451.90549801515,1964,Louisiana-Lafayette,6,6,0,0.5,397,404,-7,5,1,1475.6039610812,-23.698463066049953,6,8,1
Rickey Bustle,2009,1457.53899673084,1974,Louisiana-Lafayette,6,6,0,0.5,266,364,-98,5,1,1475.6039610812,-18.064964350360015,7,8,1
Rickey Bustle,2010,1429.97890812043,2018,Louisiana-Lafayette,3,9,0,0.25,268,444,-176,5,1,1475.6039610812,-45.625052960769835,8,8,1
Rob Ianello,2010,1400.70952519545,2033,Akron (OH),1,11,0,0.08333,187,421,-234,5,1,1482.845800382536,-82.13627518708608,0,1,1
Rob Ianello,2011,1338.0977728213,2066,Akron (OH),1,11,0,0.08333,170,462,-292,5,1,1482.845800382536,-144.74802756123609,1,1,1
Robb Akey,2007,1404.89107165732,1983,Idaho,1,11,0,0.08333,258,443,-185,5,1,1457.508934455903,-52.61786279858302,0,5,1
Robb Akey,2008,1365.75085254955,1999,Idaho,2,10,0,0.16667,235,513,-278,5,1,1457.508934455903,-91.75808190635303,1,5,1
Robb Akey,2009,1453.47301358178,1980,Idaho,8,5,0,0.61538,425,468,-43,5,1,1457.508934455903,-4.035920874123121,2,5,1
Robb Akey,2010,1457.78066620588,1992,Idaho,6,7,0,0.46154,346,368,-22,5,1,1457.508934455903,0.27173174997687966,3,5,1
Robb Akey,2011,1388.87573495466,2059,Idaho,2,10,0,0.16667,243,399,-156,5,1,1457.508934455903,-68.6331995012431,4,5,1
Robb Akey,2012,1349.98728726627,2085,Idaho,1,7,0,0.125,128,336,-208,5,1,1457.508934455903,-107.52164718963309,5,5,1
Robbie Caldwell,2010,1434.65542299605,2011,Vanderbilt (TN),2,10,0,0.16667,203,374,-171,4,1,1495.6398620818704,-60.98443908582044,0,0,1
Rocky Long,1998,1433.92878063822,1831,New Mexico,3,9,0,0.25,274,397,-123,4,1,1472.9007045838625,-38.97192394564263,0,15,2
Rocky Long,1999,1434.42440668871,1849,New Mexico,4,7,0,0.36364,240,298,-58,4,1,1472.9007045838625,-38.476297895152584,1,15,2
Rocky Long,2000,1441.59746305974,1857,New Mexico,5,7,0,0.41667,229,249,-20,4,1,1472.9007045838625,-31.30324152412254,2,15,2
Rocky Long,2001,1478.79145374938,1829,New Mexico,6,5,0,0.54545,304,243,61,4,1,1472.9007045838625,5.890749165517491,3,15,2
Rocky Long,2002,1471.69959786535,1852,New Mexico,7,7,0,0.5,341,358,-17,4,1,1472.9007045838625,-1.2011067185126194,4,15,2
Rocky Long,2003,1515.44884102577,77,New Mexico,8,5,0,0.61538,391,290,101,4,1,1472.9007045838625,42.548136441907445,5,15,2
Rocky Long,2004,1523.45391842616,70,New Mexico,7,5,0,0.58333,244,224,20,4,1,1472.9007045838625,50.55321384229751,6,15,2
Rocky Long,2005,1519.2765321706,67,New Mexico,6,5,0,0.54545,326,327,-1,4,1,1472.9007045838625,46.37582758673739,7,15,2
Rocky Long,2006,1507.73178878012,88,New Mexico,6,7,0,0.46154,284,312,-28,4,1,1472.9007045838625,34.83108419625751,8,15,2
Rocky Long,2007,1536.54673730896,51,New Mexico,9,4,0,0.69231,321,247,74,4,1,1472.9007045838625,63.646032725097484,9,15,2
Rocky Long,2008,1484.07868870367,1911,New Mexico,4,8,0,0.33333,253,273,-20,4,1,1472.9007045838625,11.177984119807434,10,15,2
Rocky Long,2011,1517.18812157006,75,San Diego St. (CA),8,5,0,0.61538,387,325,62,0,NA,1507.6168395336765,9.571282036383536,11,15,2
Rocky Long,2012,1549.97228963601,47,San Diego St. (CA),9,4,0,0.69231,427,317,110,0,NA,1507.6168395336765,42.35545010233341,12,15,2
Rocky Long,2013,1571.42928028828,37,San Diego St. (CA),8,5,0,0.61538,387,412,-25,0,NA,1507.6168395336765,63.812440754603585,13,15,2
Rocky Long,2014,1533.17175330517,69,San Diego St. (CA),7,6,0,0.53846,325,258,67,0,NA,1507.6168395336765,25.554913771493375,14,15,2
Rocky Long,2015,1577.08593156727,37,San Diego St. (CA),11,3,0,0.78571,450,230,220,0,NA,1507.6168395336765,69.4690920335936,15,15,2
Rod Carey,2012,1569.51869255976,34,Northern Illinois,0,1,0,0,10,31,-21,0,NA,1492.8724947682058,76.64619779155419,0,3,1
Rod Carey,2013,1592.27906945976,28,Northern Illinois,12,2,0,0.85714,555,351,204,0,NA,1492.8724947682058,99.40657469155417,1,3,1
Rod Carey,2014,1605.36414173556,24,Northern Illinois,11,3,0,0.78571,441,359,82,0,NA,1492.8724947682058,112.4916469673542,2,3,1
Rod Carey,2015,1565.22938106967,41,Northern Illinois,8,6,0,0.57143,436,387,49,0,NA,1492.8724947682058,72.3568863014641,3,3,1
Ron Caragher,2013,1485.21774958051,1998,San Jose St. (CA),6,6,0,0.5,389,421,-32,0,NA,1460.9951849186423,24.222564661867636,0,2,1
Ron Caragher,2014,1420.64103697582,2098,San Jose St. (CA),3,9,0,0.25,232,353,-121,0,NA,1460.9951849186423,-40.35414794282224,1,2,1
Ron Caragher,2015,1441.46906087421,2093,San Jose St. (CA),6,7,0,0.46154,363,354,9,0,NA,1460.9951849186423,-19.52612404443221,2,2,1
Ron English,2009,1383.75109611247,2017,Eastern Michigan,0,12,0,0,197,459,-262,5,1,1466.5699230046068,-82.81882689213694,0,4,1
Ron English,2010,1356.62240072884,2040,Eastern Michigan,2,10,0,0.16667,228,527,-299,5,1,1466.5699230046068,-109.94752227576691,1,4,1
Ron English,2011,1384.91653909068,2060,Eastern Michigan,6,6,0,0.5,255,292,-37,5,1,1466.5699230046068,-81.65338391392675,2,4,1
Ron English,2012,1365.14997178774,2084,Eastern Michigan,2,10,0,0.16667,256,451,-195,5,1,1466.5699230046068,-101.41995121686682,3,4,1
Ron English,2013,1342.52715772823,2109,Eastern Michigan,1,8,0,0.11111,174,410,-236,5,1,1466.5699230046068,-124.04276527637694,4,4,1
Ron Prince,2006,1506.63853235627,91,Kansas St.,7,6,0,0.53846,296,309,-13,5,1,1479.8834143970566,26.755117959213294,0,2,1
Ron Prince,2007,1481.85628581492,1906,Kansas St.,5,7,0,0.41667,422,370,52,5,1,1479.8834143970566,1.9728714178634164,1,2,1
Ron Prince,2008,1467.88094221107,1950,Kansas St.,5,7,0,0.41667,419,430,-11,5,1,1479.8834143970566,-12.002472185986562,2,2,1
Ron Turner,1992,1503.52150048401,89,San Jose St. (CA),7,4,0,0.63636,330,309,21,NA,NA,1460.9951849186423,42.52631556536767,0,11,3
Ron Turner,1997,1417.66587735695,1834,Illinois,0,11,0,0,119,368,-249,5,1,1496.2382049148646,-78.5723275579146,1,11,3
Ron Turner,1998,1421.90430940026,1839,Illinois,3,8,0,0.27273,149,326,-177,5,1,1496.2382049148646,-74.33389551460459,2,11,3
Ron Turner,1999,1499.25986039546,1677,Illinois,8,4,0,0.66667,388,275,113,5,1,1496.2382049148646,3.0216554805954274,3,11,3
Ron Turner,2000,1492.40196399138,1768,Illinois,5,6,0,0.45455,294,286,8,5,1,1496.2382049148646,-3.836240923484638,4,11,3
Ron Turner,2001,1575.09708546093,25,Illinois,10,2,0,0.83333,390,285,105,5,1,1496.2382049148646,78.8588805460654,5,11,3
Ron Turner,2002,1534.02241093062,57,Illinois,5,7,0,0.41667,346,307,39,5,1,1496.2382049148646,37.784206015755444,6,11,3
Ron Turner,2003,1430.66464692606,1907,Illinois,1,11,0,0.08333,203,398,-195,5,1,1496.2382049148646,-65.57355798880462,7,11,3
Ron Turner,2004,1415.8196841962,1929,Illinois,3,8,0,0.27273,240,323,-83,5,1,1496.2382049148646,-80.4185207186647,8,11,3
Ron Turner,2013,1411.82972801604,2091,Florida International,1,11,0,0.08333,117,444,-327,0,NA,1424.3259511282436,-12.496223112203552,9,11,3
Ron Turner,2014,1405.83873220155,2112,Florida International,4,8,0,0.33333,276,298,-22,0,NA,1424.3259511282436,-18.48721892669346,10,11,3
Ron Turner,2015,1426.76942044855,2111,Florida International,5,7,0,0.41667,306,358,-52,0,NA,1424.3259511282436,2.443469320306349,11,11,3
Ron Zook,2002,1534.38149024605,56,Florida,8,5,0,0.61538,336,279,57,5,1,1541.4195742965935,-7.038084050543603,0,9,2
Ron Zook,2003,1552.62773065498,46,Florida,8,5,0,0.61538,390,271,119,5,1,1541.4195742965935,11.208156358386532,1,9,2
Ron Zook,2004,1558.90995398797,41,Florida,7,4,0,0.63636,372,226,146,5,1,1541.4195742965935,17.490379691376575,2,9,2
Ron Zook,2005,1481.81584364195,1873,Illinois,2,9,0,0.18182,187,435,-248,5,1,1496.2382049148646,-14.422361272914486,3,9,2
Ron Zook,2006,1419.53060921322,1959,Illinois,2,10,0,0.16667,235,321,-86,5,1,1496.2382049148646,-76.70759570164455,4,9,2
Ron Zook,2007,1506.59924005704,94,Illinois,9,4,0,0.69231,362,283,79,5,1,1496.2382049148646,10.361035142175524,5,9,2
Ron Zook,2008,1486.78520268692,1902,Illinois,5,7,0,0.41667,344,319,25,5,1,1496.2382049148646,-9.45300222794458,6,9,2
Ron Zook,2009,1438.88640571028,1992,Illinois,3,9,0,0.25,290,362,-72,5,1,1496.2382049148646,-57.351799204584495,7,9,2
Ron Zook,2010,1474.25930762773,1968,Illinois,7,6,0,0.53846,423,305,118,5,1,1496.2382049148646,-21.978897287134487,8,9,2
Ron Zook,2011,1494.60561174307,1913,Illinois,6,6,0,0.5,274,241,33,5,1,1496.2382049148646,-1.6325931717944968,9,9,2
Ruffin McNeill,2009,1548.1107399203,42,Texas Tech,1,0,0,1,41,31,10,6,0,1520.6356458460082,27.475094074291746,0,6,2
Ruffin McNeill,2010,1505.32359306532,98,East Carolina (NC),6,7,0,0.46154,478,572,-94,5,1,1496.1133477004464,9.210245364873572,1,6,2
Ruffin McNeill,2011,1479.74206240579,1979,East Carolina (NC),5,7,0,0.41667,315,387,-72,5,1,1496.1133477004464,-16.371285294656445,2,6,2
Ruffin McNeill,2012,1507.76467125897,103,East Carolina (NC),8,5,0,0.61538,409,411,-2,5,1,1496.1133477004464,11.6513235585237,3,6,2
Ruffin McNeill,2013,1562.06193075142,42,East Carolina (NC),10,3,0,0.76923,522,322,200,5,1,1496.1133477004464,65.94858305097364,4,6,2
Ruffin McNeill,2014,1544.00987928813,52,East Carolina (NC),8,5,0,0.61538,466,336,130,5,1,1496.1133477004464,47.89653158768351,5,6,2
Ruffin McNeill,2015,1506.64704473212,110,East Carolina (NC),5,7,0,0.41667,329,312,17,5,1,1496.1133477004464,10.533697031673682,6,6,2
Scott Satterfield,2013,1502.78466794337,121,Appalachian St. (NC),4,8,0,0.33333,283,336,-53,0,NA,1486.3716169690672,16.413050974302905,0,2,1
Scott Satterfield,2014,1516.14021500817,92,Appalachian St. (NC),7,5,0,0.58333,428,328,100,0,NA,1486.3716169690672,29.7685980391027,1,2,1
Scott Satterfield,2015,1585.50058224902,31,Appalachian St. (NC),11,2,0,0.84615,477,248,229,0,NA,1486.3716169690672,99.12896527995281,2,2,1
Scott Shafer,2013,1522.00983564471,82,Syracuse (NY),7,6,0,0.53846,295,330,-35,5,1,1512.0607509198694,9.949084724840532,0,2,1
Scott Shafer,2014,1460.37037293199,2056,Syracuse (NY),3,9,0,0.25,205,292,-87,5,1,1512.0607509198694,-51.6903779878794,1,2,1
Scott Shafer,2015,1440.30756161094,2097,Syracuse (NY),4,8,0,0.33333,327,372,-45,5,1,1512.0607509198694,-71.75318930892945,2,2,1
Sean Kugler,2013,1425.43348662939,2079,Texas-El Paso,2,10,0,0.16667,261,472,-211,0,NA,1465.56870651227,-40.13521988287994,0,2,1
Sean Kugler,2014,1464.23817131113,2053,Texas-El Paso,7,6,0,0.53846,346,365,-19,0,NA,1465.56870651227,-1.3305352011400373,1,2,1
Sean Kugler,2015,1455.80367036228,2077,Texas-El Paso,5,7,0,0.41667,248,395,-147,0,NA,1465.56870651227,-9.76503614999001,2,2,1
Shane Montgomery,2005,1525.87633547945,58,Miami (OH),7,4,0,0.63636,371,258,113,4,1,1511.3512943566377,14.525041122812354,0,3,1
Shane Montgomery,2006,1444.47828820121,1941,Miami (OH),2,10,0,0.16667,222,304,-82,4,1,1511.3512943566377,-66.87300615542767,1,3,1
Shane Montgomery,2007,1453.89998299267,1952,Miami (OH),6,7,0,0.46154,250,333,-83,4,1,1511.3512943566377,-57.45131136396776,2,3,1
Shane Montgomery,2008,1383.75093745833,1995,Miami (OH),2,10,0,0.16667,221,392,-171,4,1,1511.3512943566377,-127.60035689830761,3,3,1
Shawn Elliott,2015,1472.75880959153,2055,South Carolina,1,5,0,0.16667,139,156,-17,6,0,1498.5136710279169,-25.75486143638682,0,0,1
Skip Holtz,1994,1500.97611438069,106,Connecticut,4,7,0,0.36364,240,264,-24,2,0,1492.9687140351762,8.007400345513815,0,15,4
