rating,coach_year,Coach,Year,Team,avg_team_rating
0.2854067608749725,Bobby Wilder:2011,Bobby Wilder,2011,Old Dominion (VA),0.4557289185340516
0.4735687265899649,Bobby Wilder:2012,Bobby Wilder,2012,Old Dominion (VA),0.4557289185340516
0.043456813055841835,Bobby Wilder:2013,Bobby Wilder,2013,Old Dominion (VA),0.4557289185340516
-0.31524400765100163,Bobby Wilder:2014,Bobby Wilder,2014,Old Dominion (VA),0.4557289185340516
-0.4904038579287222,Bobby Wilder:2015,Bobby Wilder,2015,Old Dominion (VA),0.4557289185340516
0.04348754849990727,Brad Lambert:2013,Brad Lambert,2013,North Carolina-Charlotte,-0.41922561805390945
0.04348754849990727,Brad Lambert:2014,Brad Lambert,2014,North Carolina-Charlotte,-0.41922561805390945
-0.5807819904842133,Brad Lambert:2015,Brad Lambert,2015,North Carolina-Charlotte,-0.41922561805390945
-0.29100409220990325,Brad Wright:2007,Brad Wright,2007,Texas St.,-0.11536011872164174
0.23263177176044963,Brad Wright:2008,Brad Wright,2008,Texas St.,-0.11536011872164174
0.2570230636442415,Brad Wright:2009,Brad Wright,2009,Texas St.,-0.11536011872164174
-0.29100409220990325,Brad Wright:2010,Brad Wright,2010,Texas St.,-0.11536011872164174
-0.23356845222607686,Brady Hoke:2003,Brady Hoke,2003,Ball St. (IN),-0.3772739392247235
-0.5412572296533388,Brady Hoke:2004,Brady Hoke,2004,Ball St. (IN),-0.3772739392247235
-0.1615659198156941,Brady Hoke:2005,Brady Hoke,2005,Ball St. (IN),-0.3772739392247235
-0.056201237381396735,Brady Hoke:2006,Brady Hoke,2006,Ball St. (IN),-0.3772739392247235
0.20694616897501228,Brady Hoke:2007,Brady Hoke,2007,Ball St. (IN),-0.3772739392247235
1.066386293645971,Brady Hoke:2008,Brady Hoke,2008,Ball St. (IN),-0.3772739392247235
-0.3166745980036507,Brady Hoke:2009,Brady Hoke,2009,San Diego St. (CA),-0.2147906056505015
0.4552606237612986,Brady Hoke:2010,Brady Hoke,2010,San Diego St. (CA),-0.2147906056505015
0.4307876390941177,Brady Hoke:2011,Brady Hoke,2011,Michigan,0.5467328017761117
-0.11894547758348874,Brady Hoke:2012,Brady Hoke,2012,Michigan,0.5467328017761117
-0.29131556138864423,Brady Hoke:2013,Brady Hoke,2013,Michigan,0.5467328017761117
-0.5378478676852202,Brady Hoke:2014,Brady Hoke,2014,Michigan,0.5467328017761117
-0.3558796842775582,Brent Guy:2005,Brent Guy,2005,Utah St.,-0.3629314522719446
-0.8005492700266233,Brent Guy:2006,Brent Guy,2006,Utah St.,-0.3629314522719446
-0.6078086255417179,Brent Guy:2007,Brent Guy,2007,Utah St.,-0.3629314522719446
-0.42177270302217584,Brent Guy:2008,Brent Guy,2008,Utah St.,-0.3629314522719446
0.6701378721018822,Bret Bielema:2006,Bret Bielema,2006,Wisconsin,0.4561896993467014
0.10404492640723619,Bret Bielema:2007,Bret Bielema,2007,Wisconsin,0.4561896993467014
-0.24302636962808832,Bret Bielema:2008,Bret Bielema,2008,Wisconsin,0.4561896993467014
0.2851789058345823,Bret Bielema:2009,Bret Bielema,2009,Wisconsin,0.4561896993467014
0.4733507419125438,Bret Bielema:2010,Bret Bielema,2010,Wisconsin,0.4561896993467014
0.33714806394770014,Bret Bielema:2011,Bret Bielema,2011,Wisconsin,0.4561896993467014
-0.07155057403125827,Bret Bielema:2012,Bret Bielema,2012,Wisconsin,0.4561896993467014
-0.7455684601985868,Bret Bielema:2013,Bret Bielema,2013,Arkansas,0.27453598251789463
-0.1456515625029512,Bret Bielema:2014,Bret Bielema,2014,Arkansas,0.27453598251789463
0.02427952364137581,Bret Bielema:2015,Bret Bielema,2015,Arkansas,0.27453598251789463
0.17959359898889035,Brian Cabral:2010,Brian Cabral,2010,Colorado,-0.31900030576923616
-0.34719759666295946,Brian Kelly:2004,Brian Kelly,2004,Central Michigan,-0.0024103526410128306
0.017522840527474253,Brian Kelly:2005,Brian Kelly,2005,Central Michigan,-0.0024103526410128306
0.34260170782794136,Brian Kelly:2006,Brian Kelly,2006,Central Michigan,-0.0024103526410128306
0.4573669220995747,Brian Kelly:2007,Brian Kelly,2007,Cincinnati (OH),0.11381251600057563
0.5138529905929992,Brian Kelly:2008,Brian Kelly,2008,Cincinnati (OH),0.11381251600057563
0.9798885655241961,Brian Kelly:2009,Brian Kelly,2009,Cincinnati (OH),0.11381251600057563
0.01921549693550319,Brian Kelly:2010,Brian Kelly,2010,Notre Dame (IN),0.28409224128144456
0.019215496935503024,Brian Kelly:2011,Brian Kelly,2011,Notre Dame (IN),0.28409224128144456
0.7482152673202672,Brian Kelly:2012,Brian Kelly,2012,Notre Dame (IN),0.28409224128144456
0.1926951721175531,Brian Kelly:2013,Brian Kelly,2013,Notre Dame (IN),0.28409224128144456
0.019215496935502913,Brian Kelly:2014,Brian Kelly,2014,Notre Dame (IN),0.28409224128144456
0.37103433823048787,Brian Kelly:2015,Brian Kelly,2015,Notre Dame (IN),0.28409224128144456
-0.6783202733697008,Brian Polian:2013,Brian Polian,2013,Nevada,0.4818988409117662
-0.25675598700783775,Brian Polian:2014,Brian Polian,2014,Nevada,0.4818988409117662
-0.25675598700783775,Brian Polian:2015,Brian Polian,2015,Nevada,0.4818988409117662
-0.8662098016356128,Brian VanGorder:2006,Brian VanGorder,2006,Georgia Southern,0.6710219255717527
0.6212999252209888,Brian Wright:2013,Brian Wright,2013,Florida Atlantic,-0.47197068772908146
-0.3759201806176803,Bronco Mendenhall:2005,Bronco Mendenhall,2005,Brigham Young (UT),0.57327407361809
0.4184150802829941,Bronco Mendenhall:2006,Bronco Mendenhall,2006,Brigham Young (UT),0.57327407361809
0.4184150802829941,Bronco Mendenhall:2007,Bronco Mendenhall,2007,Brigham Young (UT),0.57327407361809
0.2276531168941693,Bronco Mendenhall:2008,Bronco Mendenhall,2008,Brigham Young (UT),0.57327407361809
0.41841508028299434,Bronco Mendenhall:2009,Bronco Mendenhall,2009,Brigham Young (UT),0.57327407361809
-0.3054355331643058,Bronco Mendenhall:2010,Bronco Mendenhall,2010,Brigham Young (UT),0.57327407361809
0.2276531168941694,Bronco Mendenhall:2011,Bronco Mendenhall,2011,Brigham Young (UT),0.57327407361809
-0.13278742627398604,Bronco Mendenhall:2012,Bronco Mendenhall,2012,Brigham Young (UT),0.57327407361809
-0.13278742627398596,Bronco Mendenhall:2013,Bronco Mendenhall,2013,Brigham Young (UT),0.57327407361809
-0.13278742627398604,Bronco Mendenhall:2014,Bronco Mendenhall,2014,Brigham Young (UT),0.57327407361809
0.04442746867525365,Bronco Mendenhall:2015,Bronco Mendenhall,2015,Brigham Young (UT),0.57327407361809
0.13424922585334514,Bryan Harsin:2013,Bryan Harsin,2013,Arkansas St.,-0.07242000203290645
0.2719239039571342,Bryan Harsin:2014,Bryan Harsin,2014,Boise St. (ID),0.989286565413256
-0.16205186687051354,Bryan Harsin:2015,Bryan Harsin,2015,Boise St. (ID),0.989286565413256
0.09543932400334977,Bryan McClendon:2015,Bryan McClendon,2015,Georgia,0.792398264106023
0.03925654543752452,Butch Davis:1995,Butch Davis,1995,Miami (FL),0.7431752153475749
0.09417129134828918,Butch Davis:1996,Butch Davis,1996,Miami (FL),0.7431752153475749
-0.5362694079439118,Butch Davis:1997,Butch Davis,1997,Miami (FL),0.7431752153475749
0.09417129134828918,Butch Davis:1998,Butch Davis,1998,Miami (FL),0.7431752153475749
-0.04097002441707746,Butch Davis:1999,Butch Davis,1999,Miami (FL),0.7431752153475749
0.503618860033225,Butch Davis:2000,Butch Davis,2e3,Miami (FL),0.7431752153475749
-0.42389244027795997,Butch Davis:2007,Butch Davis,2007,North Carolina,-0.0068589368159932135
0.17435031545419885,Butch Davis:2008,Butch Davis,2008,North Carolina,-0.0068589368159932135
0.17435031545419885,Butch Davis:2009,Butch Davis,2009,North Carolina,-0.0068589368159932135
0.1743503154541989,Butch Davis:2010,Butch Davis,2010,North Carolina,-0.0068589368159932135
0.07820753019803935,Butch Jones:2007,Butch Jones,2007,Central Michigan,-0.0024103526410128306
0.1719650789494493,Butch Jones:2008,Butch Jones,2008,Central Michigan,-0.0024103526410128306
0.6965743744804836,Butch Jones:2009,Butch Jones,2009,Central Michigan,-0.0024103526410128306
-0.4864658660050429,Butch Jones:2010,Butch Jones,2010,Cincinnati (OH),0.11381251600057563
0.4573669220995747,Butch Jones:2011,Butch Jones,2011,Cincinnati (OH),0.11381251600057563
0.39688606274253985,Butch Jones:2012,Butch Jones,2012,Cincinnati (OH),0.11381251600057563
-0.5206466805731685,Butch Jones:2013,Butch Jones,2013,Tennessee,0.5137234652731476
-0.27373176989638487,Butch Jones:2014,Butch Jones,2014,Tennessee,0.5137234652731476
0.07467543985970308,Butch Jones:2015,Butch Jones,2015,Tennessee,0.5137234652731476
-0.36773637624033356,Carl Pelini:2012,Carl Pelini,2012,Florida Atlantic,-0.47197068772908146
-0.2937557433406872,Carl Pelini:2013,Carl Pelini,2013,Florida Atlantic,-0.47197068772908146
-0.4119738802959322,Chad Morris:2015,Chad Morris,2015,Southern Methodist (TX),-0.7795318011495561
0.06281017474748225,Chan Gailey:1983,Chan Gailey,1983,Troy (AL),0.2801434140042182
0.7500321747195323,Chan Gailey:1984,Chan Gailey,1984,Troy (AL),0.2801434140042182
0.012701643291587243,Chan Gailey:2002,Chan Gailey,2002,Georgia Tech,-0.01893325764485333
0.01270164329158735,Chan Gailey:2003,Chan Gailey,2003,Georgia Tech,-0.01893325764485333
0.106469288601899,Chan Gailey:2004,Chan Gailey,2004,Georgia Tech,-0.01893325764485333
0.10646928860189907,Chan Gailey:2005,Chan Gailey,2005,Georgia Tech,-0.01893325764485333
0.24969450957338613,Chan Gailey:2006,Chan Gailey,2006,Georgia Tech,-0.01893325764485333
0.10646928860189918,Chan Gailey:2007,Chan Gailey,2007,Georgia Tech,-0.01893325764485333
-0.9523227430132288,Charley Molnar:2012,Charley Molnar,2012,Massachusetts,-0.040319951368762444
-0.9523227430132288,Charley Molnar:2013,Charley Molnar,2013,Massachusetts,-0.040319951368762444
-0.36773637624033356,Charlie Partridge:2014,Charlie Partridge,2014,Florida Atlantic,-0.47197068772908146
-0.36773637624033356,Charlie Partridge:2015,Charlie Partridge,2015,Florida Atlantic,-0.47197068772908146
-0.24814434055091475,Charlie Strong:2004,Charlie Strong,2004,Florida,0.8535836164170804
-0.14006120350533827,Charlie Strong:2010,Charlie Strong,2010,Louisville (KY),0.2641395732903133
-0.14006120350533824,Charlie Strong:2011,Charlie Strong,2011,Louisville (KY),0.2641395732903133
0.5653566784785281,Charlie Strong:2012,Charlie Strong,2012,Louisville (KY),0.2641395732903133
0.7574070730333258,Charlie Strong:2013,Charlie Strong,2013,Louisville (KY),0.2641395732903133
-0.5845374728920284,Charlie Strong:2014,Charlie Strong,2014,Texas,0.7774655001797874
-0.657737516882057,Charlie Strong:2015,Charlie Strong,2015,Texas,0.7774655001797874
0.015454748590709447,Charlie Weatherbie:1992,Charlie Weatherbie,1992,Utah St.,-0.3629314522719446
0.2856525924799573,Charlie Weatherbie:1993,Charlie Weatherbie,1993,Utah St.,-0.3629314522719446
-0.3558796842775583,Charlie Weatherbie:1994,Charlie Weatherbie,1994,Utah St.,-0.3629314522719446
-0.18745506945597856,Charlie Weatherbie:1995,Charlie Weatherbie,1995,Navy (MD),0.042901078522578774
0.43214032138106545,Charlie Weatherbie:1996,Charlie Weatherbie,1996,Navy (MD),0.042901078522578774
0.17885506752618044,Charlie Weatherbie:1997,Charlie Weatherbie,1997,Navy (MD),0.042901078522578774
-0.5535964087185182,Charlie Weatherbie:1998,Charlie Weatherbie,1998,Navy (MD),0.042901078522578774
-0.27478527899501004,Charlie Weatherbie:1999,Charlie Weatherbie,1999,Navy (MD),0.042901078522578774
-0.9318507559444118,Charlie Weatherbie:2000,Charlie Weatherbie,2e3,Navy (MD),0.042901078522578774
-1.0707517006090144,Charlie Weatherbie:2001,Charlie Weatherbie,2001,Navy (MD),0.042901078522578774
-0.716828351896472,Charlie Weatherbie:2003,Charlie Weatherbie,2003,Louisiana-Monroe,-0.5469394553345872
0.10691019306182359,Charlie Weatherbie:2004,Charlie Weatherbie,2004,Louisiana-Monroe,-0.5469394553345872
0.1069101930618237,Charlie Weatherbie:2005,Charlie Weatherbie,2005,Louisiana-Monroe,-0.5469394553345872
-0.14757402178013415,Charlie Weatherbie:2006,Charlie Weatherbie,2006,Louisiana-Monroe,-0.5469394553345872
0.2073136978905823,Charlie Weatherbie:2007,Charlie Weatherbie,2007,Louisiana-Monroe,-0.5469394553345872
-0.14757402178013415,Charlie Weatherbie:2008,Charlie Weatherbie,2008,Louisiana-Monroe,-0.5469394553345872
0.20731369789058246,Charlie Weatherbie:2009,Charlie Weatherbie,2009,Louisiana-Monroe,-0.5469394553345872
0.3130765131030402,Charlie Weis:2005,Charlie Weis,2005,Notre Dame (IN),0.28409224128144456
0.37103433823048787,Charlie Weis:2006,Charlie Weis,2006,Notre Dame (IN),0.28409224128144456
-0.7505012767505033,Charlie Weis:2007,Charlie Weis,2007,Notre Dame (IN),0.28409224128144456
-0.15078864034167413,Charlie Weis:2008,Charlie Weis,2008,Notre Dame (IN),0.28409224128144456
-0.22622815614360792,Charlie Weis:2009,Charlie Weis,2009,Notre Dame (IN),0.28409224128144456
-0.7238597321771828,Charlie Weis:2012,Charlie Weis,2012,Kansas,-0.5312923700598076
-0.3385457857605597,Charlie Weis:2013,Charlie Weis,2013,Kansas,-0.5312923700598076
0.10152871132937086,Charlie Weis:2014,Charlie Weis,2014,Kansas,-0.5312923700598076
0.3764315274087708,Chip Kelly:2009,Chip Kelly,2009,Oregon,0.27337006926819496
0.7531512582619926,Chip Kelly:2010,Chip Kelly,2010,Oregon,0.27337006926819496
0.6105150776835065,Chip Kelly:2011,Chip Kelly,2011,Oregon,0.27337006926819496
0.7531512582619926,Chip Kelly:2012,Chip Kelly,2012,Oregon,0.27337006926819496
0.15836601193361854,Chris Ault:1976,Chris Ault,1976,Nevada,0.4818988409117662
0.1583660119336184,Chris Ault:1977,Chris Ault,1977,Nevada,0.4818988409117662
0.6136868166843616,Chris Ault:1978,Chris Ault,1978,Nevada,0.4818988409117662
0.030472572802047314,Chris Ault:1979,Chris Ault,1979,Nevada,0.4818988409117662
-0.222383638020578,Chris Ault:1980,Chris Ault,1980,Nevada,0.4818988409117662
-0.034519937505173834,Chris Ault:1981,Chris Ault,1981,Nevada,0.4818988409117662
-0.22238363802057795,Chris Ault:1982,Chris Ault,1982,Nevada,0.4818988409117662
-0.023564344688050045,Chris Ault:1983,Chris Ault,1983,Nevada,0.4818988409117662
-0.034519937505173764,Chris Ault:1984,Chris Ault,1984,Nevada,0.4818988409117662
0.46121020919950984,Chris Ault:1985,Chris Ault,1985,Nevada,0.4818988409117662
0.7011316644714328,Chris Ault:1986,Chris Ault,1986,Nevada,0.4818988409117662
-0.4068243670110109,Chris Ault:1987,Chris Ault,1987,Nevada,0.4818988409117662
-0.034519937505173834,Chris Ault:1988,Chris Ault,1988,Nevada,0.4818988409117662
-0.034519937505173764,Chris Ault:1989,Chris Ault,1989,Nevada,0.4818988409117662
0.5525606629369668,Chris Ault:1990,Chris Ault,1990,Nevada,0.4818988409117662
0.6586657111101294,Chris Ault:1991,Chris Ault,1991,Nevada,0.4818988409117662
-0.15108112720677735,Chris Ault:1992,Chris Ault,1992,Nevada,0.4818988409117662
0.35793091030591445,Chris Ault:1994,Chris Ault,1994,Nevada,0.4818988409117662
0.21739079813948678,Chris Ault:1995,Chris Ault,1995,Nevada,0.4818988409117662
-0.5040540575440394,Chris Ault:2004,Chris Ault,2004,Nevada,0.4818988409117662
0.21739079813948678,Chris Ault:2005,Chris Ault,2005,Nevada,0.4818988409117662
-0.0850347459474057,Chris Ault:2006,Chris Ault,2006,Nevada,0.4818988409117662
-0.42561343394349854,Chris Ault:2007,Chris Ault,2007,Nevada,0.4818988409117662
-0.25675598700783775,Chris Ault:2008,Chris Ault,2008,Nevada,0.4818988409117662
-0.08503474594740555,Chris Ault:2009,Chris Ault,2009,Nevada,0.4818988409117662
0.7011316644714329,Chris Ault:2010,Chris Ault,2010,Nevada,0.4818988409117662
-0.25675598700783775,Chris Ault:2011,Chris Ault,2011,Nevada,0.4818988409117662
-0.25675598700783775,Chris Ault:2012,Chris Ault,2012,Nevada,0.4818988409117662
-0.23272287770175068,Chris Creighton:2014,Chris Creighton,2014,Eastern Michigan,-1.1835235703279725
-0.44656930326924726,Chris Creighton:2015,Chris Creighton,2015,Eastern Michigan,-1.1835235703279725
-0.12436705885702037,Chris Hatcher:2007,Chris Hatcher,2007,Georgia Southern,0.6710219255717527
-0.3146314535897981,Chris Hatcher:2008,Chris Hatcher,2008,Georgia Southern,0.6710219255717527
-0.500650595191198,Chris Hatcher:2009,Chris Hatcher,2009,Georgia Southern,0.6710219255717527
0.6684365809774243,Chris Petersen:2006,Chris Petersen,2006,Boise St. (ID),0.989286565413256
0.029895468051600444,Chris Petersen:2007,Chris Petersen,2007,Boise St. (ID),0.989286565413256
0.44352129142732916,Chris Petersen:2008,Chris Petersen,2008,Boise St. (ID),0.989286565413256
0.7003470393157054,Chris Petersen:2009,Chris Petersen,2009,Boise St. (ID),0.989286565413256
0.443521291427329,Chris Petersen:2010,Chris Petersen,2010,Boise St. (ID),0.989286565413256
0.44352129142732855,Chris Petersen:2011,Chris Petersen,2011,Boise St. (ID),0.989286565413256
0.23120670714791072,Chris Petersen:2012,Chris Petersen,2012,Boise St. (ID),0.989286565413256
-0.21511727873506248,Chris Petersen:2013,Chris Petersen,2013,Boise St. (ID),0.989286565413256
0.14914954471123826,Chris Petersen:2014,Chris Petersen,2014,Washington,-0.12946578108625925
0.07256179640995739,Chris Petersen:2015,Chris Petersen,2015,Washington,-0.12946578108625925
0.20784423351997275,Chris Scelfo:1998,Chris Scelfo,1998,Tulane (LA),-0.6384739884022438
-0.22487814581392357,Chris Scelfo:1999,Chris Scelfo,1999,Tulane (LA),-0.6384739884022438
0.33571370992511873,Chris Scelfo:2000,Chris Scelfo,2e3,Tulane (LA),-0.6384739884022438
-0.2862013484862577,Chris Scelfo:2001,Chris Scelfo,2001,Tulane (LA),-0.6384739884022438
0.5155367115266741,Chris Scelfo:2002,Chris Scelfo,2002,Tulane (LA),-0.6384739884022438
0.07830439353737446,Chris Scelfo:2003,Chris Scelfo,2003,Tulane (LA),-0.6384739884022438
0.1521875608972836,Chris Scelfo:2004,Chris Scelfo,2004,Tulane (LA),-0.6384739884022438
-0.421630394706975,Chris Scelfo:2005,Chris Scelfo,2005,Tulane (LA),-0.6384739884022438
-0.101564509513473,Chris Scelfo:2006,Chris Scelfo,2006,Tulane (LA),-0.6384739884022438
0.1528412221261551,Chris Thomsen:2012,Chris Thomsen,2012,Texas Tech,0.02439701656176623
-0.20304036031394912,Chris Thurmond:2007,Chris Thurmond,2007,Houston (TX),0.28091521169660705
0.28569319806035676,Chuck Amato:2000,Chuck Amato,2e3,North Carolina St.,-0.02400571798091581
0.10910215150474946,Chuck Amato:2001,Chuck Amato,2001,North Carolina St.,-0.02400571798091581
0.5865024963545015,Chuck Amato:2002,Chuck Amato,2002,North Carolina St.,-0.02400571798091581
0.18354739246767063,Chuck Amato:2003,Chuck Amato,2003,North Carolina St.,-0.02400571798091581
-0.15395059870209388,Chuck Amato:2004,Chuck Amato,2004,North Carolina St.,-0.02400571798091581
0.10910215150474932,Chuck Amato:2005,Chuck Amato,2005,North Carolina St.,-0.02400571798091581
-0.5924814877462272,Chuck Amato:2006,Chuck Amato,2006,North Carolina St.,-0.02400571798091581
-0.4959138296911225,Chuck Long:2006,Chuck Long,2006,San Diego St. (CA),-0.2147906056505015
-0.3166745980036507,Chuck Long:2007,Chuck Long,2007,San Diego St. (CA),-0.2147906056505015
-0.6796776974138097,Chuck Long:2008,Chuck Long,2008,San Diego St. (CA),-0.2147906056505015
-0.6713438638026671,Chuck Martin:2014,Chuck Martin,2014,Miami (OH),-0.23185975004273002
-0.4873312057892947,Chuck Martin:2015,Chuck Martin,2015,Miami (OH),-0.23185975004273002
0.08905666277773498,Clay Helton:2013,Clay Helton,2013,Southern California,0.8914206490866229
-0.3576394088244568,Clay Helton:2015,Clay Helton,2015,Southern California,0.8914206490866229
-0.4936145899632339,Clint Bowen:2014,Clint Bowen,2014,Kansas,-0.5312923700598076
-0.18504917123614179,Craig Bohl:2014,Craig Bohl,2014,Wyoming,-0.47278875060432085
-0.5552200380333316,Craig Bohl:2015,Craig Bohl,2015,Wyoming,-0.47278875060432085
-0.47715352412748097,Curtis Johnson:2012,Curtis Johnson,2012,Tulane (LA),-0.6384739884022438
0.34850686320131885,Curtis Johnson:2013,Curtis Johnson,2013,Tulane (LA),-0.6384739884022438
-0.2862013484862577,Curtis Johnson:2014,Curtis Johnson,2014,Tulane (LA),-0.6384739884022438
-0.2862013484862577,Curtis Johnson:2015,Curtis Johnson,2015,Tulane (LA),-0.6384739884022438
0.09146319188294826,D.J. Durkin:2014,D.J. Durkin,2014,Florida,0.8535836164170804
-0.10862057960887583,Dabo Swinney:2008,Dabo Swinney,2008,Clemson (SC),0.4230361596994102
0.00817567785272159,Dabo Swinney:2009,Dabo Swinney,2009,Clemson (SC),0.4230361596994102
-0.39381924116533057,Dabo Swinney:2010,Dabo Swinney,2010,Clemson (SC),0.4230361596994102
0.17826790169526616,Dabo Swinney:2011,Dabo Swinney,2011,Clemson (SC),0.4230361596994102
0.4890697785506422,Dabo Swinney:2012,Dabo Swinney,2012,Clemson (SC),0.4230361596994102
0.48906977855064193,Dabo Swinney:2013,Dabo Swinney,2013,Clemson (SC),0.4230361596994102
0.30160169928409913,Dabo Swinney:2014,Dabo Swinney,2014,Clemson (SC),0.4230361596994102
0.7690793476897124,Dabo Swinney:2015,Dabo Swinney,2015,Clemson (SC),0.4230361596994102
-0.6034806427273466,Dan Enos:2010,Dan Enos,2010,Central Michigan,-0.0024103526410128306
