"Coach","Year","Team","Rating","Rank","avg_team_elo","resid_elo","years_coached"
"Randy Edsall",2010,"Connecticut",1561.39089295217,33,1490.55623079077,70.8346621613987,11
"Randy Edsall",2011,"Maryland",1452.77508698586,556,1499.24629455749,-46.4712075716309,0
"Randy Edsall",2012,"Maryland",1433.35096279793,591,1499.24629455749,-65.8953317595569,1
"Randy Edsall",2013,"Maryland",1474.95319980629,562,1499.24629455749,-24.2930947511948,2
"Randy Edsall",2014,"Maryland",1495.98570960872,485,1499.24629455749,-3.26058494876838,3
"Randy Edsall",2015,"Maryland",1473.41928002717,597,1499.24629455749,-25.8270145303113,4
"Randy Shannon",2007,"Miami (FL)",1487.5844913552,425,1559.45787335731,-71.8733820021096,0
"Randy Shannon",2008,"Miami (FL)",1505.70700455071,83,1559.45787335731,-53.7508688066034,1
"Randy Shannon",2009,"Miami (FL)",1547.88961909376,39,1559.45787335731,-11.5682542635582,2
"Randy Shannon",2010,"Miami (FL)",1544.63725426124,43,1559.45787335731,-14.8206190960689,3
"Randy Walker",1990,"Miami (OH)",1498.04303800781,187,1495.51769040765,2.52534760015533,0
"Randy Walker",1991,"Miami (OH)",1510.67787865829,37,1495.51769040765,15.1601882506388,1
"Randy Walker",1992,"Miami (OH)",1522.06276513805,31,1495.51769040765,26.5450747303937,2
"Randy Walker",1993,"Miami (OH)",1483.98250681003,277,1495.51769040765,-11.5351835976217,3
"Randy Walker",1994,"Miami (OH)",1510.67401510565,48,1495.51769040765,15.1563246979979,4
"Randy Walker",1995,"Miami (OH)",1559.966703298,17,1495.51769040765,64.4490128903519,5
"Randy Walker",1996,"Miami (OH)",1540.68974710924,29,1495.51769040765,45.1720567015857,6
"Randy Walker",1997,"Miami (OH)",1568.46614000658,18,1495.51769040765,72.9484495989263,7
"Randy Walker",1998,"Miami (OH)",1611.52283709093,12,1495.51769040765,116.005146683278,8
"Randy Walker",1999,"Northwestern (IL)",1523.53562803308,47,1501.96073054741,21.5748974856722,0
"Randy Walker",2000,"Northwestern (IL)",1553.91187734002,32,1501.96073054741,51.9511467926163,1
"Randy Walker",2001,"Northwestern (IL)",1498.48323023751,293,1501.96073054741,-3.47750030990301,2
"Randy Walker",2002,"Northwestern (IL)",1450.7936945257,416,1501.96073054741,-51.1670360217122,3
"Randy Walker",2003,"Northwestern (IL)",1474.67230911604,402,1501.96073054741,-27.2884214313724,4
"Randy Walker",2004,"Northwestern (IL)",1498.47147050435,313,1501.96073054741,-3.4892600430635,5
"Randy Walker",2005,"Northwestern (IL)",1532.49842837624,50,1501.96073054741,30.5376978288302,6
"Ray Alborn",1981,"Rice (TX)",1508.88613691402,33,1486.659463349,22.226673565023,0
"Ray Alborn",1982,"Rice (TX)",1494.73629323083,126,1486.659463349,8.07682988182773,1
"Ray Alborn",1983,"Rice (TX)",1484.83702198316,170,1486.659463349,-1.82244136584177,2
"Ray Goff",1989,"Georgia",1499.57266406635,142,1552.00441410956,-52.4317500432144,0
"Ray Goff",1990,"Georgia",1477.57877040796,264,1552.00441410956,-74.4256437016052,1
"Ray Goff",1991,"Georgia",1511.61270169424,35,1552.00441410956,-40.3917124153234,2
"Ray Goff",1992,"Georgia",1510.33292386563,49,1552.00441410956,-41.6714902439292,3
"Ray Goff",1993,"Georgia",1502.40086189299,74,1552.00441410956,-49.603552216573,4
"Ray Goff",1994,"Georgia",1516.28342177818,42,1552.00441410956,-35.7209923313844,5
"Ray Goff",1995,"Georgia",1507.56139904843,58,1552.00441410956,-44.4430150611342,6
"Ray Perkins",1983,"Alabama",1501.19155458595,60,1554.24186550751,-53.0503109215508,0
"Ray Perkins",1984,"Alabama",1502.43307825738,49,1554.24186550751,-51.8087872501299,1
"Ray Perkins",1985,"Alabama",1494.09120414503,164,1554.24186550751,-60.1506613624802,2
"Ray Perkins",1986,"Alabama",1489.19448102234,194,1554.24186550751,-65.0473844851654,3
"Ray Perkins",1992,"Arkansas St.",1478.33855008807,274,1476.34665775422,1.9918923338505,0
"Ray Willsey",1966,"California",1490.00872497735,7,1503.00868523987,-12.9999602625207,0
"Ray Willsey",1967,"California",1492.50654373301,9,1503.00868523987,-10.5021415068586,1
"Ray Willsey",1968,"California",1494.37990779976,8,1503.00868523987,-8.62877744011212,2
"Ray Willsey",1969,"California",1495.78493084982,8,1503.00868523987,-7.22375439005236,3
"Ray Willsey",1970,"California",1496.83869813737,12,1503.00868523987,-6.16998710250755,4
"Ray Willsey",1971,"California",1508.44317740791,5,1503.00868523987,5.43449216803378,5
"Rex Dockery",1981,"Memphis (TN)",1501.73813080684,60,1474.11196677153,27.6261640353052,0
"Rex Dockery",1982,"Memphis (TN)",1488.58621234189,150,1474.11196677153,14.4742455703522,1
"Rex Dockery",1983,"Memphis (TN)",1491.43965925641,155,1474.11196677153,17.3276924848806,2
"Rey Dempsey",1984,"Memphis (TN)",1502.56791836553,48,1474.11196677153,28.4559515939927,0
"Rey Dempsey",1985,"Memphis (TN)",1502.73519329264,53,1474.11196677153,28.6232265211049,1
"Rich Brooks",1977,"Oregon",1458.55989247934,101,1536.52097875958,-77.9610862802406,0
"Rich Brooks",1978,"Oregon",1401.47345344329,114,1536.52097875958,-135.047525316284,1
"Rich Brooks",1979,"Oregon",1421.05080892546,136,1536.52097875958,-115.47016983412,2
"Rich Brooks",1980,"Oregon",1486.70889078777,132,1536.52097875958,-49.8120879718131,3
"Rich Brooks",1981,"Oregon",1422.38812267283,166,1536.52097875958,-114.132856086744,4
"Rich Brooks",1982,"Oregon",1417.57341829248,178,1536.52097875958,-118.947560467103,5
"Rich Brooks",1983,"Oregon",1452.43641932776,190,1536.52097875958,-84.0845594318178,6
"Rich Brooks",1984,"Oregon",1463.45210107502,200,1536.52097875958,-73.0688776845602,7
"Rich Brooks",1985,"Oregon",1461.30461633994,212,1536.52097875958,-75.216362419636,8
"Rich Brooks",1986,"Oregon",1465.09364684151,222,1536.52097875958,-71.427331918067,9
"Rich Brooks",1987,"Oregon",1489.34142149421,207,1536.52097875958,-47.1795572653714,10
"Rich Brooks",1988,"Oregon",1472.1419228013,242,1536.52097875958,-64.3790559582749,11
"Rich Brooks",1989,"Oregon",1514.68647513443,30,1536.52097875958,-21.8345036251483,12
"Rich Brooks",1990,"Oregon",1542.01165839284,14,1536.52097875958,5.49067963326115,13
"Rich Brooks",1991,"Oregon",1475.6773221454,273,1536.52097875958,-60.8436566141788,14
"Rich Brooks",1992,"Oregon",1489.46815111347,254,1536.52097875958,-47.0528276461048,15
"Rich Brooks",1993,"Oregon",1473.93313419253,298,1536.52097875958,-62.587844567048,16
"Rich Brooks",1994,"Oregon",1537.51462592336,25,1536.52097875958,0.993647163777268,17
"Rich Brooks",2003,"Kentucky",1457.61860185864,423,1480.53312814776,-22.9145262891161,0
"Rich Brooks",2004,"Kentucky",1419.52555475614,464,1480.53312814776,-61.007573391611,1
"Rich Brooks",2005,"Kentucky",1413.82328046211,488,1480.53312814776,-66.7098476856481,2
"Rich Brooks",2006,"Kentucky",1490.59897234709,401,1480.53312814776,10.0658441993351,3
"Rich Brooks",2007,"Kentucky",1522.37381312026,60,1480.53312814776,41.8406849725072,4
"Rich Brooks",2008,"Kentucky",1508.90914682086,77,1480.53312814776,28.376018673109,5
"Rich Brooks",2009,"Kentucky",1518.17445362282,66,1480.53312814776,37.6413254750682,6
"Rich Ellerson",2009,"Army (NY)",1467.24851144194,494,1467.10025787554,0.148253566397898,0
"Rich Ellerson",2010,"Army (NY)",1478.28230310223,496,1467.10025787554,11.1820452266918,1
"Rich Ellerson",2011,"Army (NY)",1424.30889713217,579,1467.10025787554,-42.7913607433779,2
"Rich Ellerson",2012,"Army (NY)",1396.8061553274,612,1467.10025787554,-70.2941025481407,3
"Rich Ellerson",2013,"Army (NY)",1374.17317211871,642,1467.10025787554,-92.9270857568345,4
"Rich Rodriguez",2001,"West Virginia",1457.04831903008,402,1508.98452320727,-51.9362041771969,0
"Rich Rodriguez",2002,"West Virginia",1522.63513144583,61,1508.98452320727,13.6506082385554,1
"Rich Rodriguez",2003,"West Virginia",1560.47881183318,38,1508.98452320727,51.4942886259068,2
"Rich Rodriguez",2004,"West Virginia",1563.17925416116,32,1508.98452320727,54.1947309538834,3
"Rich Rodriguez",2005,"West Virginia",1606.5987127283,17,1508.98452320727,97.6141895210237,4
"Rich Rodriguez",2006,"West Virginia",1627.94326890817,12,1508.98452320727,118.958745700897,5
"Rich Rodriguez",2007,"West Virginia",1644.18972994969,9,1508.98452320727,135.205206742416,6
"Rich Rodriguez",2008,"Michigan",1534.20901821791,50,1572.97618825201,-38.7671700341,0
"Rich Rodriguez",2009,"Michigan",1495.21482618066,410,1572.97618825201,-77.7613620713537,1
"Rich Rodriguez",2010,"Michigan",1524.85724813699,64,1572.97618825201,-48.118940115027,2
"Rich Rodriguez",2012,"Arizona",1535.2753279176,59,1512.00585282457,23.2694750930334,0
"Rich Rodriguez",2013,"Arizona",1539.53735906892,52,1512.00585282457,27.5315062443485,1
"Rich Rodriguez",2014,"Arizona",1578.12044116825,32,1512.00585282457,66.1145883436845,2
"Rich Rodriguez",2015,"Arizona",1549.01650416363,49,1512.00585282457,37.0106513390606,3
"Richard ""Rick"" Forzano",1969,"Navy (MD)",1492.70727075088,13,1497.79261076245,-5.08534001156499,0
"Richard ""Rick"" Forzano",1970,"Navy (MD)",1488.17011683303,27,1497.79261076245,-9.62249392941658,1
"Richard ""Rick"" Forzano",1971,"Navy (MD)",1484.16987350463,36,1497.79261076245,-13.6227372578114,2
"Richard ""Rick"" Forzano",1972,"Navy (MD)",1481.40591694729,44,1497.79261076245,-16.38669381516,3
"Richard Bell",1982,"South Carolina",1492.39516684163,138,1511.73149000104,-19.336323159416,0
"Richard Williamson",1976,"Memphis (TN)",1510.81234737306,6,1474.11196677153,36.7003806015271,0
"Richard Williamson",1977,"Memphis (TN)",1499.69824143574,41,1474.11196677153,25.5862746642058,1
"Richard Williamson",1978,"Memphis (TN)",1499.7736810768,48,1474.11196677153,25.6617143052708,2
"Richard Williamson",1979,"Memphis (TN)",1502.59251224146,48,1474.11196677153,28.4805454699274,3
"Richard Williamson",1980,"Memphis (TN)",1474.67799225775,150,1474.11196677153,0.566025486214585,4
"Rick Minter",1994,"Cincinnati (OH)",1450.87468122678,329,1504.12709144865,-53.2524102218763,0
"Rick Minter",1995,"Cincinnati (OH)",1484.14505875128,288,1504.12709144865,-19.9820326973729,1
"Rick Minter",1996,"Cincinnati (OH)",1491.99577920117,275,1504.12709144865,-12.1313122474808,2
"Rick Minter",1997,"Cincinnati (OH)",1520.17767417038,47,1504.12709144865,16.0505827217257,3
"Rick Minter",1998,"Cincinnati (OH)",1453.73776427329,372,1504.12709144865,-50.3893271753579,4
"Rick Minter",1999,"Cincinnati (OH)",1439.00959075124,395,1504.12709144865,-65.1175006974088,5
"Rick Minter",2000,"Cincinnati (OH)",1481.42303477123,353,1504.12709144865,-22.7040566774233,6
"Rick Minter",2001,"Cincinnati (OH)",1497.25954802683,307,1504.12709144865,-6.86754342182394,7
"Rick Minter",2002,"Cincinnati (OH)",1490.5839338831,352,1504.12709144865,-13.5431575655518,8
"Rick Minter",2003,"Cincinnati (OH)",1476.14561053137,399,1504.12709144865,-27.9814809172831,9
"Rick Minter",2009,"Marshall (WV)",1506.01532148307,80,1511.07798035376,-5.06265887068389,0
"Rick Neuheisel",1995,"Colorado",1568.26688499539,13,1510.43008404731,57.8368009480782,0
"Rick Neuheisel",1996,"Colorado",1621.29679109565,6,1510.43008404731,110.866707048333,1
"Rick Neuheisel",1997,"Colorado",1562.71526039391,21,1510.43008404731,52.285176346601,2
"Rick Neuheisel",1998,"Colorado",1568.57507101808,23,1510.43008404731,58.1449869707662,3
"Rick Neuheisel",1999,"Washington",1565.91349063081,22,1523.76092258423,42.152568046582,0
"Rick Neuheisel",2000,"Washington",1622.05275347961,11,1523.76092258423,98.2918308953783,1
"Rick Neuheisel",2001,"Washington",1613.35971397022,11,1523.76092258423,89.5987913859849,2
"Rick Neuheisel",2002,"Washington",1575.28914704642,27,1523.76092258423,51.5282244621903,3
"Rick Neuheisel",2008,"UCLA",1485.47566913568,443,1521.19339547216,-35.7177263364811,0
"Rick Neuheisel",2009,"UCLA",1508.76771624083,77,1521.19339547216,-12.4256792313336,1
"Rick Neuheisel",2010,"UCLA",1475.85530542713,501,1521.19339547216,-45.3380900450331,2
"Rick Neuheisel",2011,"UCLA",1485.16140096585,504,1521.19339547216,-36.031994506312,3
"Rick Rasnick",1995,"Eastern Michigan",1502.36906929999,73,1446.63954775757,55.7295215424269,0
"Rick Rasnick",1996,"Eastern Michigan",1448.75153296339,353,1446.63954775757,2.1119852058282,1
"Rick Rasnick",1997,"Eastern Michigan",1456.63276856843,365,1446.63954775757,9.99322081086143,2
"Rick Rasnick",1998,"Eastern Michigan",1455.31370841592,368,1446.63954775757,8.67416065835664,3
"Rick Rasnick",1999,"Eastern Michigan",1465.44092270266,371,1446.63954775757,18.8013749450954,4
"Rick Stockstill",2006,"Middle Tennessee St.",1496.0955544503,371,1487.1789058351,8.91664861520144,0
"Rick Stockstill",2007,"Middle Tennessee St.",1479.5370633523,448,1487.1789058351,-7.64184248280344,1
"Rick Stockstill",2008,"Middle Tennessee St.",1462.8431085533,493,1487.1789058351,-24.3357972818005,2
"Rick Stockstill",2009,"Middle Tennessee St.",1532.42359024446,50,1487.1789058351,45.244684409354,3
"Rick Stockstill",2010,"Middle Tennessee St.",1508.57595213679,86,1487.1789058351,21.397046301689,4
"Rick Stockstill",2011,"Middle Tennessee St.",1419.61859155146,580,1487.1789058351,-67.5603142836419,5
"Rick Stockstill",2012,"Middle Tennessee St.",1495.99027339962,453,1487.1789058351,8.8113675645161,6
"Rick Stockstill",2013,"Middle Tennessee St.",1503.40930319442,115,1487.1789058351,16.2303973593166,7
"Rick Stockstill",2014,"Middle Tennessee St.",1477.81765822422,574,1487.1789058351,-9.36124761087967,8
"Rick Stockstill",2015,"Middle Tennessee St.",1490.80933226226,546,1487.1789058351,3.63042642715641,9
"Rickey Bustle",2002,"Louisiana-Lafayette",1437.06520062582,427,1470.15161008266,-33.0864094568351,0
"Rickey Bustle",2003,"Louisiana-Lafayette",1430.38438831653,446,1470.15161008266,-39.7672217661311,1
"Rickey Bustle",2004,"Louisiana-Lafayette",1416.63816797664,467,1470.15161008266,-53.513442106017,2
"Rickey Bustle",2005,"Louisiana-Lafayette",1451.73705230156,454,1470.15161008266,-18.4145577810975,3
"Rickey Bustle",2006,"Louisiana-Lafayette",1454.89701266141,463,1470.15161008266,-15.254597421243,4
"Rickey Bustle",2007,"Louisiana-Lafayette",1430.78564095392,507,1470.15161008266,-39.3659691287355,5
"Rickey Bustle",2008,"Louisiana-Lafayette",1454.16170431333,499,1470.15161008266,-15.9899057693297,6
"Rickey Bustle",2009,"Louisiana-Lafayette",1459.37606373178,506,1470.15161008266,-10.7755463508774,7
"Rickey Bustle",2010,"Louisiana-Lafayette",1423.34054733428,559,1470.15161008266,-46.8110627483773,8
"Rip Scherer",1995,"Memphis (TN)",1460.6119912827,328,1474.11196677153,-13.4999754888304,0
"Rip Scherer",1996,"Memphis (TN)",1479.46792162774,305,1474.11196677153,5.35595485620888,1
"Rip Scherer",1997,"Memphis (TN)",1442.9645145635,375,1474.11196677153,-31.147452208033,2
"Rip Scherer",1998,"Memphis (TN)",1421.97426084602,395,1474.11196677153,-52.137705925514,3
"Rip Scherer",1999,"Memphis (TN)",1436.8926287247,396,1474.11196677153,-37.2193380468379,4
"Rip Scherer",2000,"Memphis (TN)",1432.03699149231,406,1474.11196677153,-42.0749752792192,5
"Rob Ianello",2010,"Akron (OH)",1414.39724396598,564,1457.4250550151,-43.0278110491199,0
"Rob Ianello",2011,"Akron (OH)",1347.11348703797,598,1457.4250550151,-110.311567977136,1
"Robb Akey",2007,"Idaho",1405.24882745114,517,1465.0877690664,-59.8389416152575,0
"Robb Akey",2008,"Idaho",1366.08401014129,535,1465.0877690664,-99.0037589251087,1
"Robb Akey",2009,"Idaho",1454.46645790635,512,1465.0877690664,-10.6213111600525,2
"Robb Akey",2010,"Idaho",1459.3503327846,522,1465.0877690664,-5.73743628180364,3
"Robb Akey",2011,"Idaho",1396.83923268862,589,1465.0877690664,-68.2485363777766,4
"Robb Akey",2012,"Idaho",1391.35140034472,614,1465.0877690664,-73.7363687216832,5
"Robbie Caldwell",2010,"Vanderbilt (TN)",1435.17889467446,547,1460.14598060232,-24.9670859278576,0
"Robert L. ""Bob"" Blackman",1972,"Illinois",1493.31872385453,33,1479.90730520233,13.411418652197,0
"Robert L. ""Bob"" Blackman",1973,"Illinois",1485.91201414654,45,1479.90730520233,6.00470894421073,1
"Robert L. ""Bob"" Blackman",1974,"Illinois",1489.43401060991,50,1479.90730520233,9.52670540757458,2
"Robert L. ""Bob"" Blackman",1975,"Illinois",1492.07550795743,48,1479.90730520233,12.1682027550976,3
"Robert L. ""Bob"" Blackman",1976,"Illinois",1494.05663096807,56,1479.90730520233,14.1493257657398,4
"Robert L. ""Bobby"" Dodd",1966,"Georgia Tech",1509.99994823638,4,1509.43681372149,0.563134514889498,0
"Rockey Felker",1986,"Mississippi St.",1508.07720652322,36,1498.31348088212,9.76372564109852,0
"Rockey Felker",1987,"Mississippi St.",1485.85343000642,214,1498.31348088212,-12.4600508757005,1
"Rockey Felker",1988,"Mississippi St.",1481.05215319536,228,1498.31348088212,-17.2613276867642,2
"Rockey Felker",1989,"Mississippi St.",1469.93551405803,261,1498.31348088212,-28.37796682409,3
"Rockey Felker",1990,"Mississippi St.",1471.3121546963,274,1498.31348088212,-27.0013261858271,4
"Rocky Long",1998,"New Mexico",1435.03186114844,389,1470.54224366658,-35.5103825181402,0
"Rocky Long",1999,"New Mexico",1433.53468976234,399,1470.54224366658,-37.0075539042375,1
"Rocky Long",2000,"New Mexico",1440.43406387233,405,1470.54224366658,-30.1081797942445,2
"Rocky Long",2001,"New Mexico",1476.61999316751,379,1470.54224366658,6.07774950093085,3
"Rocky Long",2002,"New Mexico",1479.07434786569,379,1470.54224366658,8.53210419911488,4
"Rocky Long",2003,"New Mexico",1518.94707857551,67,1470.54224366658,48.4048349089369,5
"Rocky Long",2004,"New Mexico",1533.11164413808,56,1470.54224366658,62.5694004715065,6
"Rocky Long",2005,"New Mexico",1525.12074343114,58,1470.54224366658,54.5784997645667,7
"Rocky Long",2006,"New Mexico",1511.50822315961,73,1470.54224366658,40.9659794930358,8
"Rocky Long",2007,"New Mexico",1539.38894846952,47,1470.54224366658,68.8467048029411,9
"Rocky Long",2008,"New Mexico",1485.28252495832,445,1470.54224366658,14.7402812917469,10
"Rocky Long",2011,"San Diego St. (CA)",1513.6630734391,72,1491.34031100087,22.3227624382339,0
"Rocky Long",2012,"San Diego St. (CA)",1547.65411484947,43,1491.34031100087,56.3138038485963,1
"Rocky Long",2013,"San Diego St. (CA)",1562.42707347876,35,1491.34031100087,71.0867624778875,2
"Rocky Long",2014,"San Diego St. (CA)",1530.07340407892,61,1491.34031100087,38.733093078049,3
"Rocky Long",2015,"San Diego St. (CA)",1576.95885653223,29,1491.34031100087,85.6185455313573,4
"Rod Carey",2013,"Northern Illinois",1558.36623680127,39,1500.77531884889,57.5909179523815,0
"Rod Carey",2014,"Northern Illinois",1587.41219702765,29,1500.77531884889,86.6368781787587,1
"Rod Carey",2015,"Northern Illinois",1556.22518183112,43,1500.77531884889,55.4498629822274,2
"Rod Dowhower",1979,"Stanford (CA)",1487.3024005911,116,1516.43006393324,-29.1276633421433,0
"Rod Dowhower",1995,"Vanderbilt (TN)",1486.09681614145,282,1460.14598060232,25.9508355391299,0
"Rod Dowhower",1996,"Vanderbilt (TN)",1458.46412511633,343,1460.14598060232,-1.68185548598353,1
"Roger Theder",1978,"California",1508.12237489568,15,1503.00868523987,5.1136896558055,0
"Roger Theder",1979,"California",1513.51497425398,14,1503.00868523987,10.5062890141046,1
"Roger Theder",1980,"California",1518.66366565482,8,1503.00868523987,15.6549804149479,2
"Roger Theder",1981,"California",1513.99774924112,23,1503.00868523987,10.9890640012427,3
"Ron Caragher",2013,"San Jose St. (CA)",1493.7683342725,495,1462.57948813847,31.1888461340375,0
"Ron Caragher",2014,"San Jose St. (CA)",1434.17026235825,630,1462.57948813847,-28.4092257802151,1
"Ron Caragher",2015,"San Jose St. (CA)",1448.83247160492,632,1462.57948813847,-13.7470165335492,2
"Ron Cooper",1993,"Eastern Michigan",1499.11817692386,202,1446.63954775757,52.4786291662929,0
"Ron Cooper",1994,"Eastern Michigan",1482.08394575701,287,1446.63954775757,35.4443979994414,1
"Ron Cooper",1995,"Louisville (KY)",1458.4493736903,334,1516.12131356023,-57.6719398699308,0
"Ron Cooper",1996,"Louisville (KY)",1467.65420868412,329,1516.12131356023,-48.4671048761081,1
"Ron Cooper",1997,"Louisville (KY)",1445.9768225063,372,1516.12131356023,-70.1444910539292,2
"Ron Dickerson, Sr.",1993,"Temple (PA)",1476.24825538692,295,1464.37664988047,11.8716055064485,0
