"date","coach","coach2","coach_win","coach_margin","year","han"
14898,"Kirk Ferentz","Rich Rodriguez",1,10,2010,"Away"
14898,"Paul Rhoads","Bob Stoops",0,-52,2010,"Home"
14898,"Doug Martin","Tim Beckman",0,-13,2010,"Home"
14898,"Joker Phillips","Steve Spurrier",1,3,2010,"Home"
14898,"Rickey Bustle","Larry Blakeney",0,-7,2010,"Home"
14898,"Todd Berry","Willie Taggart",1,5,2010,"Away"
14898,"Larry Porter","Larry Fedora",0,-22,2010,"Away"
14898,"Jeff Horton","Danny Hope",0,-11,2010,"Home"
14898,"Tim Brewster","Danny Hope",0,-11,2010,"Home"
14898,"Gary Pinkel","Mike Sherman",1,21,2010,"Away"
14898,"Ken Niumatalolo","June Jones",1,7,2010,"Home"
14898,"Bo Pelini","Mack Brown",0,-7,2010,"Away"
14898,"Butch Davis","Mike London",1,34,2010,"Away"
14898,"Brian Kelly","Bill Cubit",1,24,2010,"Home"
14898,"Jim Tressel","Bret Bielema",0,-13,2010,"Home"
14898,"Mike Gundy","Tommy Tuberville",1,17,2010,"Away"
14898,"Mike Riley","Steve Sarkisian",0,-1,2010,"Home"
14898,"Dave Wannstedt","Doug Marrone",1,31,2010,"Away"
14898,"Phil Bennett","Doug Marrone",1,31,2010,"Away"
14898,"Bob Toledo","Todd Graham",0,-28,2010,"Home"
14898,"Kyle Whittingham","Dave Christensen",1,24,2010,"Away"
14898,"Frank Beamer","Jim Grobe",1,31,2010,"Home"
14903,"Chip Kelly","Rick Neuheisel",1,47,2010,"Home"
14904,"Butch Jones","Skip Holtz",0,-8,2010,"Away"
14905,"Troy Calhoun","Gary Patterson",0,-31,2010,"Home"
14905,"Rob Ianello","Bill Cubit",0,-46,2010,"Away"
14905,"Nick L. Saban","Derek Dooley",1,31,2010,"Away"
14905,"Mike Stoops","Steve Sarkisian",1,30,2010,"Home"
14905,"Dennis Erickson","Jeff Tedford",0,-33,2010,"Home"
14905,"Bobby ""Bob"" Petrino","Houston Nutt",1,14,2010,"Home"
14905,"Steve Roberts","Howard Schnellenberger",1,21,2010,"Home"
14905,"Gene Chizik","Les Miles",1,7,2010,"Home"
14905,"Stan Parrish","Tim Beckman",0,-7,2010,"Home"
14905,"Art Briles","Bill Snyder",1,5,2010,"Home"
14905,"Frank Spaziani","Ralph Friedgen",0,-3,2010,"Away"
14905,"Dave Clawson","Doug Martin",0,-24,2010,"Away"
14905,"Bronco Mendenhall","Dave Christensen",1,5,2010,"Home"
14905,"Jeff Quinn","Al Golden",0,-42,2010,"Away"
14905,"George O'Leary","David Bailiff",1,27,2010,"Home"
14905,"Dan Enos","Jerry Kill",0,-26,2010,"Home"
14905,"Dan Enos","Tom Matukewicz",0,-26,2010,"Home"
14905,"Dabo Swinney","Paul Johnson",1,14,2010,"Home"
14905,"Brian Cabral","Tommy Tuberville",0,-3,2010,"Away"
14905,"Dan Hawkins","Tommy Tuberville",0,-3,2010,"Away"
14905,"Steve Fairchild","Kyle Whittingham",0,-53,2010,"Home"
14905,"Randy Edsall","Charlie Strong",0,-26,2010,"Home"
14905,"David Cutcliffe","Frank Beamer",0,-37,2010,"Home"
14905,"Ruffin McNeill","John ""Doc"" Holliday",1,27,2010,"Home"
14905,"Ron English","Mike London",0,-27,2010,"Home"
14905,"Pat Hill","Mike MacIntyre",1,15,2010,"Away"
14905,"Mark Richt","Joker Phillips",1,13,2010,"Away"
14905,"Bill Curry","Bobby Wilder",0,-14,2010,"Home"
14905,"Greg McMackin","Gary Andersen",1,38,2010,"Away"
14905,"Kevin Sumlin","June Jones",1,25,2010,"Away"
14905,"Robb Akey","DeWayne Walker",1,23,2010,"Home"
14905,"Ron Zook","Bill Lynch",1,30,2010,"Home"
14905,"Kirk Ferentz","Bret Bielema",0,-1,2010,"Away"
14905,"Paul Rhoads","Mack Brown",1,7,2010,"Away"
14905,"Turner Gill","Mike Sherman",0,-35,2010,"Away"
14905,"Rickey Bustle","Willie Taggart",0,-33,2010,"Away"
14905,"Todd Berry","Rick Stockstill",0,-28,2010,"Home"
14905,"Jeff Stoutland","Butch Davis",1,23,2010,"Home"
14905,"Randy Shannon","Butch Davis",1,23,2010,"Home"
14905,"Lance Guidry","Frank Solich",0,-21,2010,"Away"
14905,"Michael Haywood","Frank Solich",0,-21,2010,"Away"
14905,"Mark Dantonio","Pat Fitzgerald",1,8,2010,"Away"
14905,"Jeff Horton","Joe Paterno",0,-12,2010,"Away"
14905,"Tim Brewster","Joe Paterno",0,-12,2010,"Away"
14905,"Gary Pinkel","Bob Stoops",1,9,2010,"Home"
14905,"Ken Niumatalolo","Brian Kelly",1,18,2010,"Neutral"
14905,"Bo Pelini","Mike Gundy",1,10,2010,"Away"
14905,"Mike Locksley","Brady Hoke",0,-10,2010,"Away"
14905,"Jim Tressel","Danny Hope",1,49,2010,"Home"
14905,"Dave Wannstedt","Greg Schiano",1,20,2010,"Home"
14905,"Phil Bennett","Greg Schiano",1,20,2010,"Home"
14905,"Steve Spurrier","Robbie Caldwell",1,14,2010,"Away"
14905,"Jim Harbaugh","Paul Wulff",1,10,2010,"Home"
14905,"Doug Marrone","Bill Stewart",1,5,2010,"Away"
14905,"Mike Price","Bob Toledo",0,-10,2010,"Away"
14908,"Chris Petersen","Sonny Dykes",1,29,2010,"Home"
14910,"Jimbo Fisher","Tom O'Brien",0,-4,2010,"Home"
14911,"Randy Edsall","Bill Stewart",1,3,2010,"Home"
14912,"Troy Calhoun","Kyle Whittingham",0,-5,2010,"Away"
14912,"Rob Ianello","Al Golden",0,-30,2010,"Home"
14912,"Mike Stoops","Rick Neuheisel",1,8,2010,"Away"
14912,"Dennis Erickson","Paul Wulff",1,42,2010,"Home"
14912,"Bobby ""Bob"" Petrino","Robbie Caldwell",1,35,2010,"Home"
14912,"Gene Chizik","Houston Nutt",1,20,2010,"Away"
14912,"Stan Parrish","Doug Martin",0,-19,2010,"Home"
14912,"Art Briles","Mack Brown",1,8,2010,"Away"
14912,"Frank Spaziani","Dabo Swinney",1,6,2010,"Home"
14912,"Dave Clawson","Dan Enos",1,3,2010,"Away"
14912,"Jeff Quinn","Lance Guidry",0,-12,2010,"Away"
14912,"Jeff Quinn","Michael Haywood",0,-12,2010,"Away"
14912,"Jeff Tedford","Mike Riley",0,-28,2010,"Home"
14912,"George O'Leary","Ruffin McNeill",1,14,2010,"Home"
14912,"Butch Jones","Doug Marrone",0,-24,2010,"Away"
14912,"Brian Cabral","Bob Stoops",0,-33,2010,"Home"
14912,"Dan Hawkins","Bob Stoops",0,-33,2010,"Home"
14912,"Steve Fairchild","Mike Locksley",1,24,2010,"Home"
14912,"David Cutcliffe","Ken Niumatalolo",1,3,2010,"Away"
14912,"Ron English","Tim Beckman",0,-35,2010,"Away"
14912,"Urban Meyer","Mark Richt",1,3,2010,"Neutral"
14912,"Howard Schnellenberger","Mario Cristobal",1,12,2010,"Home"
14912,"Bill Curry","Joey Jones",0,-5,2010,"Home"
14912,"Greg McMackin","Robb Akey",1,35,2010,"Home"
14912,"Kevin Sumlin","Larry Porter",1,39,2010,"Away"
14912,"Ron Zook","Danny Hope",1,34,2010,"Home"
14912,"Bill Lynch","Pat Fitzgerald",0,-3,2010,"Away"
14912,"Kirk Ferentz","Mark Dantonio",1,31,2010,"Home"
14912,"Paul Rhoads","Turner Gill",1,12,2010,"Home"
14912,"Bill Snyder","Mike Gundy",0,-10,2010,"Away"
14912,"Joker Phillips","Dan Mullen",0,-7,2010,"Home"
14912,"Rickey Bustle","Frank Solich",0,-7,2010,"Home"
14912,"Todd Berry","Larry Blakeney",1,14,2010,"Home"
14912,"Charlie Strong","Dave Wannstedt",0,-17,2010,"Home"
14912,"Charlie Strong","Phil Bennett",0,-17,2010,"Home"
14912,"John ""Doc"" Holliday","Mike Price",1,4,2010,"Home"
14912,"Ralph Friedgen","Jim Grobe",1,48,2010,"Home"
14912,"Jeff Stoutland","Mike London",0,-5,2010,"Home"
14912,"Randy Shannon","Mike London",0,-5,2010,"Home"
14912,"Rich Rodriguez","Joe Paterno",0,-10,2010,"Home"
14912,"Jeff Horton","Jim Tressel",0,-42,2010,"Away"
14912,"Tim Brewster","Jim Tressel",0,-42,2010,"Away"
14912,"Gary Pinkel","Bo Pelini",0,-14,2010,"Home"
14912,"Chris Ault","Gary Andersen",1,14,2010,"Home"
14912,"Bobby Hauck","Gary Patterson",0,-42,2010,"Away"
14912,"DeWayne Walker","Mike MacIntyre",1,2,2010,"Home"
14912,"Mike Canales","Willie Taggart",1,27,2010,"Away"
14912,"Todd Dodge","Willie Taggart",1,27,2010,"Away"
14912,"Jerry Kill","Bill Cubit",1,7,2010,"Away"
14912,"Tom Matukewicz","Bill Cubit",1,7,2010,"Away"
14912,"Brian Kelly","Todd Graham",0,-1,2010,"Away"
14912,"Chip Kelly","Lane Kiffin",1,21,2010,"Away"
14912,"Brady Hoke","Dave Christensen",1,10,2010,"Away"
14912,"Steve Spurrier","Derek Dooley",1,14,2010,"Home"
14912,"June Jones","Bob Toledo",1,14,2010,"Away"
14912,"Jim Harbaugh","Steve Sarkisian",1,41,2010,"Away"
14912,"Mike Sherman","Tommy Tuberville",1,18,2010,"Home"
14915,"Steve Roberts","Rick Stockstill",1,27,2010,"Home"
14916,"Greg Schiano","Skip Holtz",0,-1,2010,"Home"
14917,"Jeff Quinn","Frank Solich",0,-17,2010,"Home"
14917,"Paul Johnson","Frank Beamer",0,-7,2010,"Home"
14918,"George O'Leary","Kevin Sumlin",1,7,2010,"Away"
14918,"Dan Enos","Bill Cubit",1,4,2010,"Home"
14919,"Troy Calhoun","Rich Ellerson",1,20,2010,"Away"
14919,"Rob Ianello","Stan Parrish",0,-7,2010,"Home"
14919,"Nick L. Saban","Les Miles",0,-3,2010,"Home"
14919,"Jerry Moore","Jeff Monken",0,-7,2010,"Home"
14919,"Mike Stoops","Jim Harbaugh",0,-25,2010,"Home"
14919,"Dennis Erickson","Lane Kiffin",0,-1,2010,"Home"
14919,"Bobby ""Bob"" Petrino","Steve Spurrier",1,21,2010,"Away"
14919,"Art Briles","Mike Gundy",0,-27,2010,"Home"
14919,"Chris Petersen","Greg McMackin",1,35,2010,"Home"
14919,"Frank Spaziani","Jim Grobe",1,10,2010,"Away"
14919,"Bronco Mendenhall","Bobby Hauck",1,48,2010,"Home"
14919,"Jeff Tedford","Paul Wulff",1,7,2010,"Away"
14919,"Dabo Swinney","Tom O'Brien",1,1,2010,"Home"
14919,"Brian Cabral","Turner Gill",0,-7,2010,"Home"
14919,"Dan Hawkins","Turner Gill",0,-7,2010,"Home"
14919,"Steve Fairchild","Brady Hoke",0,-5,2010,"Home"
14919,"David Cutcliffe","Mike London",1,7,2010,"Home"
14919,"Ruffin McNeill","Ken Niumatalolo",0,-41,2010,"Away"
14919,"Urban Meyer","Robbie Caldwell",1,41,2010,"Away"
14919,"Howard Schnellenberger","Willie Taggart",1,1,2010,"Away"
14919,"Mario Cristobal","Todd Berry",1,7,2010,"Home"
14919,"Jimbo Fisher","Butch Davis",0,-2,2010,"Away"
14919,"Pat Hill","Sonny Dykes",1,6,2010,"Away"
14919,"Robb Akey","Chris Ault",0,-46,2010,"Away"
14919,"Ron Zook","Rich Rodriguez",0,-2,2010,"Home"
14919,"Bill Lynch","Kirk Ferentz",0,-5,2010,"Away"
14919,"Paul Rhoads","Bo Pelini",0,-1,2010,"Away"
14919,"Bill Snyder","Mack Brown",1,25,2010,"Home"
14919,"Doug Martin","Al Golden",0,-18,2010,"Away"
14919,"Rickey Bustle","Houston Nutt",0,-22,2010,"Home"
14919,"Charlie Strong","Doug Marrone",1,8,2010,"Away"
14919,"Ralph Friedgen","Jeff Stoutland",0,-6,2010,"Home"
14919,"Ralph Friedgen","Randy Shannon",0,-6,2010,"Home"
14919,"Larry Porter","Derek Dooley",0,-36,2010,"Away"
14919,"Mark Dantonio","Jeff Horton",1,23,2010,"Home"
14919,"Mark Dantonio","Tim Brewster",1,23,2010,"Home"
14919,"Gary Pinkel","Tommy Tuberville",0,-7,2010,"Home"
14919,"Mike Locksley","Dave Christensen",1,3,2010,"Home"
14919,"DeWayne Walker","Gary Andersen",0,-5,2010,"Home"
14919,"Mike Canales","Larry Blakeney",0,-6,2010,"Away"
14919,"Todd Dodge","Larry Blakeney",0,-6,2010,"Away"
14919,"Pat Fitzgerald","Joe Paterno",0,-14,2010,"Home"
14919,"Bob Stoops","Mike Sherman",0,-14,2010,"Home"
14919,"Chip Kelly","Steve Sarkisian",1,37,2010,"Home"
14919,"Mike Riley","Rick Neuheisel",0,-3,2010,"Home"
14919,"Danny Hope","Bret Bielema",0,-21,2010,"Away"
14919,"David Bailiff","Todd Graham",0,-37,2010,"Home"
14919,"June Jones","Mike Price",0,-14,2010,"Home"
14919,"Larry Fedora","Bob Toledo",1,16,2010,"Away"
14919,"Gary Patterson","Kyle Whittingham",1,40,2010,"Away"
14922,"Jerry Kill","Tim Beckman",1,35,2010,"Home"
14922,"Tom Matukewicz","Tim Beckman",1,35,2010,"Home"
14923,"Dave Clawson","Lance Guidry",0,-3,2010,"Away"
14923,"Dave Clawson","Michael Haywood",0,-3,2010,"Away"
14924,"Randy Edsall","Dave Wannstedt",1,2,2010,"Home"
14924,"Randy Edsall","Phil Bennett",1,2,2010,"Home"
14925,"Stan Parrish","Jeff Quinn",1,17,2010,"Away"
14925,"Chris Petersen","Robb Akey",1,38,2010,"Away"
14926,"Troy Calhoun","Mike Locksley",1,25,2010,"Home"
14926,"Nick L. Saban","Dan Mullen",1,20,2010,"Home"
14926,"Mike Stoops","Lane Kiffin",0,-3,2010,"Away"
14926,"Dennis Erickson","Jim Harbaugh",0,-4,2010,"Away"
14926,"Bobby ""Bob"" Petrino","Mike Price",1,37,2010,"Home"
14926,"Steve Roberts","Willie Taggart",0,-1,2010,"Away"
14926,"Rich Ellerson","Doug Martin",1,17,2010,"Away"
14926,"Gene Chizik","Mark Richt",1,18,2010,"Home"
14926,"Art Briles","Mike Sherman",0,-12,2010,"Away"
14926,"Frank Spaziani","David Cutcliffe",1,5,2010,"Away"
14926,"Bronco Mendenhall","Steve Fairchild",1,39,2010,"Away"
14926,"Jeff Tedford","Chip Kelly",0,-2,2010,"Away"
14926,"George O'Leary","Larry Fedora",0,-10,2010,"Away"
14926,"Dan Enos","Ken Niumatalolo",0,-1,2010,"Home"
14926,"Butch Jones","Bill Stewart",0,-27,2010,"Home"
14926,"Dabo Swinney","Jimbo Fisher",0,-3,2010,"Home"
14926,"Brian Cabral","Paul Rhoads",1,20,2010,"Home"
14926,"Dan Hawkins","Paul Rhoads",1,20,2010,"Home"
14926,"Ron English","Bill Cubit",0,-15,2010,"Home"
14926,"Urban Meyer","Steve Spurrier",0,-22,2010,"Away"
14926,"Howard Schnellenberger","Rickey Bustle",1,1,2010,"Home"
14926,"Mario Cristobal","Larry Blakeney",1,17,2010,"Away"
14926,"Pat Hill","Chris Ault",0,-1,2010,"Away"
14926,"Paul Johnson","Jeff Stoutland",0,-25,2010,"Away"
14926,"Paul Johnson","Randy Shannon",0,-25,2010,"Away"
14926,"Kevin Sumlin","Todd Graham",0,-3,2010,"Away"
14926,"Ron Zook","Jeff Horton",0,-4,2010,"Away"
14926,"Ron Zook","Tim Brewster",0,-4,2010,"Away"
14926,"Bill Lynch","Bret Bielema",0,-63,2010,"Home"
14926,"Kirk Ferentz","Pat Fitzgerald",0,-4,2010,"Home"
14926,"Turner Gill","Bo Pelini",0,-17,2010,"Home"
14926,"Bill Snyder","Gary Pinkel",0,-10,2010,"Home"
14926,"Joker Phillips","Robbie Caldwell",1,18,2010,"Home"
14926,"Todd Berry","Les Miles",0,-51,2010,"Home"
14926,"Sonny Dykes","DeWayne Walker",1,21,2010,"Away"
14926,"Charlie Strong","Skip Holtz",0,-3,2010,"Away"
14926,"John ""Doc"" Holliday","Larry Porter",1,15,2010,"Home"
14926,"Ralph Friedgen","Mike London",1,19,2010,"Away"
14926,"Rich Rodriguez","Danny Hope",1,11,2010,"Away"
14926,"Rick Stockstill","Mike Canales",0,-6,2010,"Away"
14926,"Rick Stockstill","Todd Dodge",0,-6,2010,"Away"
14926,"Houston Nutt","Derek Dooley",0,-38,2010,"Home"
14926,"Bobby Hauck","Dave Christensen",1,26,2010,"Home"
14926,"Butch Davis","Frank Beamer",0,-16,2010,"Away"
14926,"Tom O'Brien","Jim Grobe",1,35,2010,"Home"
14926,"Brian Kelly","Kyle Whittingham",1,25,2010,"Home"
14926,"Jim Tressel","Joe Paterno",1,24,2010,"Home"
14926,"Bob Stoops","Tommy Tuberville",1,38,2010,"Home"
14926,"Mike Gundy","Mack Brown",1,17,2010,"Away"
14926,"Mike Riley","Paul Wulff",0,-17,2010,"Away"
14926,"David Bailiff","Bob Toledo",0,-5,2010,"Home"
14926,"Greg Schiano","Doug Marrone",0,-3,2010,"Away"
14926,"Brady Hoke","Gary Patterson",0,-5,2010,"Home"
14926,"Mike MacIntyre","Gary Andersen",0,-4,2010,"Away"
14929,"Frank Solich","Al Golden",1,8,2010,"Away"
14930,"Rob Ianello","Lance Guidry",0,-5,2010,"Away"
14930,"Rob Ianello","Michael Haywood",0,-5,2010,"Away"
14930,"Dave Clawson","Tim Beckman",0,-19,2010,"Home"
14931,"Troy Calhoun","Bobby Hauck",1,15,2010,"Away"
14931,"Nick L. Saban","Bill Curry",1,56,2010,"Home"
14931,"Rick Neuheisel","Steve Sarkisian",0,-17,2010,"Home"
14932,"Chris Petersen","Pat Hill",1,51,2010,"Home"
14933,"Jerry Moore","Urban Meyer",0,-38,2010,"Home"
14933,"Bobby ""Bob"" Petrino","Dan Mullen",1,7,2010,"Away"
14933,"Steve Roberts","Ken Niumatalolo",0,-16,2010,"Home"
14933,"Rich Ellerson","Brian Kelly",0,-24,2010,"Neutral"
14933,"Stan Parrish","Jerry Kill",0,-38,2010,"Away"
14933,"Stan Parrish","Tom Matukewicz",0,-38,2010,"Away"
14933,"Art Briles","Bob Stoops",0,-29,2010,"Away"
14933,"Frank Spaziani","Mike London",1,4,2010,"Home"
14933,"Bronco Mendenhall","Mike Locksley",1,33,2010,"Home"
14933,"Jeff Quinn","Ron English",0,-4,2010,"Away"
14933,"Jeff Tedford","Jim Harbaugh",0,-34,2010,"Away"
14933,"George O'Leary","Bob Toledo",1,47,2010,"Away"
14933,"Butch Jones","Greg Schiano",1,31,2010,"Home"
14933,"Dabo Swinney","Jim Grobe",1,20,2010,"Away"
14933,"Brian Cabral","Bill Snyder",1,8,2010,"Home"
14933,"Dan Hawkins","Bill Snyder",1,8,2010,"Home"
14933,"Steve Fairchild","Dave Christensen",0,-44,2010,"Home"
14933,"Randy Edsall","Doug Marrone",1,17,2010,"Away"
14933,"David Cutcliffe","Paul Johnson",0,-10,2010,"Home"
14933,"Ruffin McNeill","David Bailiff",0,-24,2010,"Home"
14933,"Howard Schnellenberger","Mack Brown",0,-34,2010,"Home"
14933,"Mario Cristobal","Rickey Bustle",1,21,2010,"Away"
14933,"Jimbo Fisher","Ralph Friedgen",1,14,2010,"Away"
14933,"Greg McMackin","Mike MacIntyre",1,34,2010,"Home"
14933,"Kevin Sumlin","Larry Fedora",0,-18,2010,"Home"
14933,"Robb Akey","Gary Andersen",1,22,2010,"Away"
14933,"Ron Zook","Pat Fitzgerald",1,21,2010,"Neutral"
14933,"Bill Lynch","Joe Paterno",0,-17,2010,"Neutral"
14933,"Kirk Ferentz","Jim Tressel",0,-3,2010,"Away"
14933,"Paul Rhoads","Gary Pinkel",0,-14,2010,"Away"
14933,"Turner Gill","Mike Gundy",0,-34,2010,"Away"
14933,"Doug Martin","Bill Cubit",0,-35,2010,"Home"
14933,"Todd Berry","Mike Canales",1,12,2010,"Home"
14933,"Todd Berry","Todd Dodge",1,12,2010,"Home"
14933,"Les Miles","Houston Nutt",1,7,2010,"Home"
14933,"Charlie Strong","Bill Stewart",0,-7,2010,"Away"
14933,"John ""Doc"" Holliday","June Jones",0,-14,2010,"Home"
14933,"Jeff Stoutland","Frank Beamer",0,-14,2010,"Away"
14933,"Randy Shannon","Frank Beamer",0,-14,2010,"Away"
14933,"Rich Rodriguez","Bret Bielema",0,-20,2010,"Away"
14933,"Mark Dantonio","Danny Hope",1,4,2010,"Home"
14933,"Rick Stockstill","Willie Taggart",1,1,2010,"Away"
14933,"Bo Pelini","Mike Sherman",0,-3,2010,"Home"
14933,"Chris Ault","DeWayne Walker",1,46,2010,"Home"
14933,"Butch Davis","Tom O'Brien",0,-4,2010,"Away"
14933,"Mike Riley","Lane Kiffin",1,29,2010,"Home"
14933,"Dave Wannstedt","Skip Holtz",1,7,2010,"Away"
14933,"Phil Bennett","Skip Holtz",1,7,2010,"Away"
14933,"Brady Hoke","Kyle Whittingham",0,-4,2010,"Away"
14933,"Steve Spurrier","Larry Blakeney",1,45,2010,"Home"
14933,"Derek Dooley","Robbie Caldwell",1,14,2010,"Away"
14933,"Mike Price","Todd Graham",0,-3,2010,"Home"
14936,"Lance Guidry","Al Golden",1,20,2010,"Home"
14936,"Michael Haywood","Al Golden",1,20,2010,"Home"
14938,"Mack Brown","Mike Sherman",0,-7,2010,"Away"
14939,"Rob Ianello","Jeff Quinn",1,8,2010,"Home"
14939,"Nick L. Saban","Gene Chizik",0,-1,2010,"Away"
14939,"Mike Stoops","Chip Kelly",0,-19,2010,"Home"
14939,"Dennis Erickson","Rick Neuheisel",1,21,2010,"Home"
14939,"Chris Petersen","Chris Ault",0,-3,2010,"Home"
14939,"Dave Clawson","Bill Cubit",0,-34,2010,"Away"
14939,"Dan Enos","Tim Beckman",0,-11,2010,"Home"
14939,"Brian Cabral","Bo Pelini",0,-28,2010,"Home"
14939,"Dan Hawkins","Bo Pelini",0,-28,2010,"Home"
14939,"Ruffin McNeill","June Jones",0,-7,2010,"Away"
14939,"Ron English","Jerry Kill",0,-68,2010,"Away"
14939,"Ron English","Tom Matukewicz",0,-68,2010,"Away"
14939,"Doug Martin","Frank Solich",1,22,2010,"Home"
14939,"Charlie Strong","Greg Schiano",1,27,2010,"Away"
14939,"Dave Wannstedt","Bill Stewart",0,-25,2010,"Away"
14939,"Phil Bennett","Bill Stewart",0,-25,2010,"Away"
14939,"Larry Fedora","Todd Graham",0,-6,2010,"Home"
14940,"Bobby ""Bob"" Petrino","Les Miles",1,8,2010,"Neutral"
14940,"Steve Roberts","Mario Cristobal",0,-7,2010,"Home"
14940,"Frank Spaziani","Doug Marrone",1,9,2010,"Away"
14940,"Bronco Mendenhall","Kyle Whittingham",0,-1,2010,"Home"
14940,"Jeff Tedford","Steve Sarkisian",0,-3,2010,"Away"
14940,"George O'Leary","Larry Porter",1,20,2010,"Away"
14940,"Butch Jones","Randy Edsall",0,-21,2010,"Home"
14940,"Dabo Swinney","Steve Spurrier",0,-22,2010,"Away"
14940,"David Cutcliffe","Butch Davis",0,-5,2010,"Away"
14940,"Urban Meyer","Jimbo Fisher",0,-24,2010,"Home"
14940,"Howard Schnellenberger","Rick Stockstill",0,-24,2010,"Home"
14940,"Pat Hill","Robb Akey",1,3,2010,"Home"
14940,"Mark Richt","Paul Johnson",1,8,2010,"Home"
14940,"Greg McMackin","DeWayne Walker",1,35,2010,"Away"
14940,"Kevin Sumlin","Tommy Tuberville",0,-15,2010,"Home"
14940,"Bill Lynch","Danny Hope",1,3,2010,"Away"
14940,"Kirk Ferentz","Jeff Horton",0,-3,2010,"Home"
14940,"Kirk Ferentz","Tim Brewster",0,-3,2010,"Home"
14940,"Turner Gill","Gary Pinkel",0,-28,2010,"Neutral"
14940,"Bill Snyder","Mike Canales",1,8,2010,"Away"
14940,"Bill Snyder","Todd Dodge",1,8,2010,"Away"
14940,"Joker Phillips","Derek Dooley",0,-10,2010,"Home"
14940,"Rickey Bustle","Todd Berry",1,1,2010,"Away"
14940,"Sonny Dykes","Mike MacIntyre",1,7,2010,"Away"
14940,"John ""Doc"" Holliday","Bob Toledo",1,15,2010,"Home"
14940,"Ralph Friedgen","Tom O'Brien",1,7,2010,"Home"
14940,"Jeff Stoutland","Skip Holtz",0,-3,2010,"Away"
14940,"Randy Shannon","Skip Holtz",0,-3,2010,"Away"
14940,"Rich Rodriguez","Jim Tressel",0,-30,2010,"Home"
14940,"Mark Dantonio","Joe Paterno",1,6,2010,"Away"
14940,"Houston Nutt","Dan Mullen",0,-8,2010,"Away"
14940,"Bobby Hauck","Brady Hoke",0,-34,2010,"Home"
14940,"Mike Locksley","Gary Patterson",0,-49,2010,"Away"
14940,"Pat Fitzgerald","Bret Bielema",0,-47,2010,"Home"
14940,"Brian Kelly","Lane Kiffin",1,4,2010,"Away"
14940,"Bob Stoops","Mike Gundy",1,6,2010,"Away"
14940,"Mike Riley","Jim Harbaugh",0,-38,2010,"Home"
14940,"Larry Blakeney","Willie Taggart",1,14,2010,"Home"
14940,"Robbie Caldwell","Jim Grobe",0,-21,2010,"Away"
14940,"Mike London","Frank Beamer",0,-30,2010,"Home"
14945,"Mike Stoops","Dennis Erickson",0,-1,2010,"Away"
14946,"Pat Hill","Ron Zook",1,2,2010,"Home"
14946,"Lance Guidry","Jerry Kill",1,5,2010,"Neutral"
14946,"Lance Guidry","Tom Matukewicz",1,5,2010,"Neutral"
14946,"Michael Haywood","Jerry Kill",1,5,2010,"Neutral"
14946,"Michael Haywood","Tom Matukewicz",1,5,2010,"Neutral"
14947,"Gene Chizik","Steve Spurrier",1,39,2010,"Home"
14947,"Chris Petersen","Gary Andersen",1,36,2010,"Home"
14947,"George O'Leary","June Jones",1,10,2010,"Home"
14947,"Butch Jones","Dave Wannstedt",0,-18,2010,"Away"
14947,"Butch Jones","Phil Bennett",0,-18,2010,"Away"
14947,"Randy Edsall","Skip Holtz",1,3,2010,"Away"
14947,"Howard Schnellenberger","Larry Blakeney",0,-37,2010,"Away"
14947,"Mario Cristobal","Rick Stockstill",0,-1,2010,"Away"
14947,"Jimbo Fisher","Frank Beamer",0,-11,2010,"Home"
14947,"Greg McMackin","Bobby Hauck",1,38,2010,"Home"
14947,"Robb Akey","Mike MacIntyre",1,3,2010,"Home"
14947,"Sonny Dykes","Chris Ault",0,-18,2010,"Away"
14947,"Bo Pelini","Bob Stoops",0,-3,2010,"Neutral"
14947,"Chip Kelly","Mike Riley",1,17,2010,"Away"
14947,"Greg Schiano","Bill Stewart",0,-21,2010,"Home"
14947,"Lane Kiffin","Rick Neuheisel",1,14,2010,"Away"
14947,"Steve Sarkisian","Paul Wulff",1,7,2010,"Away"
14954,"Rich Ellerson","Ken Niumatalolo",0,-14,2010,"Home"
14961,"Bronco Mendenhall","Mike Price",1,28,2010,"Away"
14961,"Pat Hill","Jerry Kill",0,-23,2010,"Home"
14961,"Pat Hill","Tom Matukewicz",0,-23,2010,"Home"
14961,"Frank Solich","Larry Blakeney",0,-27,2010,"Home"
14964,"Charlie Strong","Larry Fedora",1,3,2010,"Neutral"
14965,"Chris Petersen","Kyle Whittingham",1,23,2010,"Away"
14966,"Ken Niumatalolo","Brady Hoke",0,-21,2010,"Home"
14967,"Greg McMackin","Todd Graham",0,-27,2010,"Away"
14969,"Mario Cristobal","Tim Beckman",1,2,2010,"Neutral"
14970,"Troy Calhoun","Paul Johnson",1,7,2010,"Neutral"
14971,"Kirk Ferentz","Gary Pinkel",1,3,2010,"Away"
14971,"Tom O'Brien","Bill Stewart",1,16,2010,"Away"
14972,"Mike Stoops","Mike Gundy",0,-26,2010,"Home"
14972,"Art Briles","Ron Zook",0,-24,2010,"Home"
14972,"Ruffin McNeill","Ralph Friedgen",0,-31,2010,"Neutral"
14973,"Rich Ellerson","June Jones",1,2,2010,"Away"
14973,"Bill Snyder","Doug Marrone",0,-2,2010,"Neutral"
14973,"Bo Pelini","Steve Sarkisian",0,-12,2010,"Home"
14973,"Butch Davis","Derek Dooley",1,3,2010,"Away"
